Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
['E', 'kandela', 'grandi', 'na', 'Dhaka', 'di', '2010', 'tawata', 'un', 'candela', 'na', 'e', 'ciudad', 'di', 'Dhaka', ',', 'Bangladesh', ',', 'riba', '3', 'di', 'juni', '2010', 'cu', 'a', 'mata', 'por', 'lo', 'menos', '100', 'hende', '.']	[4]	Dhaka	Q1354	[16]	Bangladesh	Q902	P17
['Cas', 'di', 'Partido', 'ta', 'referi', 'na', 'e', 'oficina', 'principal', 'di', 'partido', 'politico', 'AVP', 'na', 'Oranjestad', ',', 'Aruba', '.']	[14]	Oranjestad	Q131243	[16]	Aruba	Q21203	P36
['Ittiri', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Bortigiadas', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Olbia', '-', 'Tempio', 'na', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[13]	Sardegna	Q1462	[15]	Italia	Q38	P17
['Aeropuerto', 'London', 'Heathrow', 'òf', 'Heathrow', '(', 'kódigo', 'IATA', ':', 'LHR', ',', 'kódigo', 'OACI', ':', 'EGLL', ')', ',', 'situá', 'na', 'e', 'parti', 'wèst', 'di', 'London', ',', 'ta', 'e', 'aeropuerto', 'mas', 'grandi', 'di', 'Reino', 'Uni', 'i', 'di', 'Oropa', '.']	[1]	London	Q84	[31, 32]	Reino Uni	Q145	P17
['Kharkiv', '(', 'ukraniano', ':', 'Харків', ',', 'ruso', ':', 'Харьков', ')', 'ta', 'e', 'di', 'dos', 'siudat', 'mas', 'grandi', 'den', 'Ukrania', '.']	[2]	ukraniano	Q8798	[18]	Ukrania	Q212	P17
['E', 'ta', 'un', 'di', 'e', 'stadnan', 'di', 'mas', 'conoci', 'rond', 'mundo', ',', 'despues', 'di', 'Ciudad', 'Tokyo', 'den', 'Hapon', 'y', 'un', 'tiki', 'mas', 'popula', 'den', 'Mumbai', ',', 'India', '.']	[15]	Tokyo	Q1490	[17]	Hapon	Q17	P17
['E', 'britanikonan', 'a', 'expande', 'nan', 'influensia', 'den', 'e', 'zonanan', 'aki', 'te', 'ku', ',', 'den', 'e', 'anjanan', '1850', ',', 'nan', 'a', 'kontrola', 'mayoria', 'di', 'India', ',', 'Pakistan', 'i', 'Bangladesh', '.']	[23]	India	Q668	[25]	Pakistan	Q843	P47
['E', 'britanikonan', 'a', 'expande', 'nan', 'influensia', 'den', 'e', 'zonanan', 'aki', 'te', 'ku', ',', 'den', 'e', 'anjanan', '1850', ',', 'nan', 'a', 'kontrola', 'mayoria', 'di', 'India', ',', 'Pakistan', 'i', 'Bangladesh', '.']	[23]	India	Q668	[27]	Bangladesh	Q902	P47
['Despues', 'di', 'independesia', 'e', 'partido', 'di', 'Ghandi', 'i', 'Nehru', 'a', 'sigui', 'manda', 'India', 'bou', 'di', 'influensia', 'di', 'Nehru', 'mes', 'i', 'despues', 'su', 'yiu', 'muhé', 'i', 'nietu', ',', 'ku', 'eksepshonan', 'den', 'anjanan', '1970', 'i', '80', '.']	[8]	Nehru	Q1047	[12]	India	Q668	P27
[' ', 'E', 'kosta', 'di', 'india', 'ta', 'midi', 'un', '7,517', 'kilometro', 'na', 'largura', ',', 'di', 'kua', '5,423', 'kilometro', 'ta', 'di', 'India', 'penisular', 'anto', '2,094', 'kilometres', 'ta', 'di', 'e', 'islanan', 'ku', 'ta', 'pertenese', 'na', 'India', '.']	[19]	India	Q668	[19]	India	Q668	P17
['Emina', 'Jahović', 'a', 'nase', 'dia', '15', 'di', 'yanuari', '1982', ',', 'e', 'ta', 'e', 'prome', 'ruman', 'mayor', 'di', 'Serbiano', '-', 'Bosniano', 'di', 'mayornan', 'Nusret', '(', 'profeshon', ':', 'doctor', ')', 'y', 'Senija', 'Jahović', '(', 'profeshon', ':', 'doctor', ')', 'na', 'Novi', 'Pazar', '.']	[1]	Jahović	Q233932	[37, 38]	Novi Pazar	Q202453	P19
['Ademas', 'el', 'a', 'ricibi', 'comentario', 'positivo', 'i', 'acu', 'alcansa', 'number', 'uno', 'na', 'Bosnia', 'Herzogovina', ',', 'Macedonia', ',', 'Montenegro', 'i', 'Slovenia', '.']	[12, 13]	Bosnia Herzogovina	Q225	[17]	Montenegro	Q236	P47
['Pattada', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Despues', 'el', 'a', 'bai', 'e', 'skol', 'High', 'School', 'for', 'the', 'Performing', 'and', 'Visual', 'Arts', 'na', 'Houston', 'i', 'despues', 'a', 'bai', 'Alief', 'Elsik', 'High', 'School', ',', 'situá', 'den', 'e', 'bario', 'di', 'Alief', '.']	[6, 7, 8, 9, 10, 11, 12, 13]	High School for the Performing and Visual Arts	Q773447	[15]	Houston	Q16555	P131
['Un', 'otro', 'faktor', 'importante', 'tras', 'di', 'Costa', 'Rica', 'su', 'pobresa', 'tabata', 'e', 'falta', 'di', 'un', 'poblashon', 'indigeno', 'signifikante', 'pa', 'hasi', 'trabou', 'forsá', ',', 'ku', 'kemen', 'ku', 'mayoria', 'di', 'e', 'hendenan', 'prome', 'na', 'Costa', 'Rica', 'mester', 'a', 'traha', 'riba', 'nan', 'mes', 'tera', ',', 'preveniendo', 'e', 'establesementu', 'di', 'hacienda', 'grandi', '.']	[6, 7]	Costa Rica	Q800	[6, 7]	Costa Rica	Q800	P17
"['E', 'ta', 'kere', 'ku', 'e', 'sirkumstansianan', 'aki', 'durante', 'e', 'periodo', 'aki', 'a', 'hasi', 'effeto', 'riba', 'hopi', 'di', 'e', 'idiologianan', 'ku', 'Costa', 'Rica', 'ta', 'wordu', 'rekonose', ""p'e"", ',', 'anto', 'e', 'a', 'pone', 'ku', 'Costa', 'Rica', 'a', 'bira', 'un', 'sociedat', 'mas', 'eerlijk', 'ku', 'su', 'bisiñanan', '.']"	[20, 21]	Costa Rica	Q800	[20, 21]	Costa Rica	Q800	P17
['Su', 'composicion', 'cu', 'el', 'a', 'haya', 'di', 'su', 'mesun', 'estilo', 'supremo', 'cu', 'ta', 'hopi', 'conoci', 'na', 'Antia', 'Hulandes', ',', 'Venezuela', ',', 'Colombia', ',', 'Merca', 'y', 'Hulanda', '.']	[19]	Venezuela	Q717	[21]	Colombia	Q739	P47
['Kolegio', 'Alejandro', 'Paula', '(', 'KAP', ')', 'ta', 'un', 'skol', 'publiko', 'pa', 'HAVO', 'i', 'VWO', ',', 'situá', 'den', 'Emmastad', ',', 'un', 'bario', 'di', 'Willemstad', ',', 'Kòrsou', '.']	[22]	Willemstad	Q132679	[24]	Kòrsou	Q25279	P36
"['Arctic', 'Bay', '(', 'Inuktitut', ':', 'Ikpiarjuk', '""', 'the', 'pocket', '""', ')', 'ta', 'un', 'pueblo', 'chikitu', 'inuit', 'situá', 'den', 'e', 'parti', 'nort', 'di', 'e', 'Peninsula', 'di', 'Borden', 'na', 'Isla', 'di', 'Baffin', 'den', 'e', 'Region', 'di', 'Qikiqtaaluk', 'di', 'Nunavut', ',', 'Canada', '.']"	[3]	Inuktitut	Q29921	[38]	Canada	Q16	P17
['Luras', 'ta', 'un', 'munisipio', 'na', 'Sardegna', ',', 'Italia', ',', 'den', 'provinsia', 'di', 'Sassari', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Santa', 'Maria', 'Coghinas', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[7]	Sardegna	Q1462	[9]	Italia	Q38	P17
['Giave', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
"['Aeropuerto', 'Ca', 'Mau', '(', '""', 'Sân', 'bay', 'Ca', 'Mau', '""', ')', 'ta', 'e', 'aeropuerto', 'di', 'Ca', 'Mau', ',', 'Vietnam', 'ku', 'ta', 'situá', 'na', 'parti', 'nort', 'di', 'Ca', 'Mau', ',', '2', 'kilometer', 'di', 'Willemstad', '.']"	[1, 2]	Ca Mau	Q25262	[18]	Vietnam	Q881	P17
"['Republika', 'Sentral', 'Afrikano', '(', 'Frances', ':', '""', 'République', 'centrafricain', '""', ',', 'Sango', ':', '""', 'Ködörösêse', 'tî', 'Bêafrîka', '""', ')', ',', 'ta', 'un', 'pais', 'den', 'sentro', 'di', 'kontinente', 'Afrika', 'i', 'tin', 'frontera', 'ku', 'Chad', ',', 'Sudan', ',', 'Sudan', 'Suit', ',', 'Congo', '-', 'Kinshasa', ',', 'Congo', '-', 'Brazzaville', 'i', 'Kamerun', '.']"	[32]	Chad	Q657	[34]	Sudan	Q1049	P47
"['Republika', 'Sentral', 'Afrikano', '(', 'Frances', ':', '""', 'République', 'centrafricain', '""', ',', 'Sango', ':', '""', 'Ködörösêse', 'tî', 'Bêafrîka', '""', ')', ',', 'ta', 'un', 'pais', 'den', 'sentro', 'di', 'kontinente', 'Afrika', 'i', 'tin', 'frontera', 'ku', 'Chad', ',', 'Sudan', ',', 'Sudan', 'Suit', ',', 'Congo', '-', 'Kinshasa', ',', 'Congo', '-', 'Brazzaville', 'i', 'Kamerun', '.']"	[32]	Chad	Q657	[47]	Kamerun	Q1009	P47
['Radio', 'Caracas', 'Televisión', 'of', 'RCTV', 'tabata', 'un', 'red', 'di', 'television', 'comercial', 'di', 'Venezuela', 'cu', 'sede', 'principal', 'na', 'Caracas', '.']	[12]	Venezuela	Q717	[1]	Caracas	Q1533	P36
['Illorai', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Ozieri', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
"['River', 'Plate', 'Aruba', ',', 'miho', 'conoci', 'como', 'River', 'Plate', ',', 'of', 'simplemente', 'River', ',', '(', 'a', ""yam'e"", 'for', 'di', 'ASV', 'River', 'Plate', ')', 'ta', 'un', 'club', 'di', 'futbol', 'di', 'e', 'bario', 'di', 'Madiki', ',', 'Oranjestad', 'na', 'Aruba', '.']"	[34]	Oranjestad	Q131243	[2]	Aruba	Q21203	P17
"['Somali', '(', 'na', 'somali', ':', '""', 'af', 'Soomaali', '""', ')', 'ta', 'un', 'lenga', 'papiá', 'na', 'Somalia', ',', 'Ethiopia', ',', 'Kenia', 'y', 'Djibouti', '.']"	[15]	Somalia	Q1045	[19]	Kenia	Q114	P47
"['Somali', '(', 'na', 'somali', ':', '""', 'af', 'Soomaali', '""', ')', 'ta', 'un', 'lenga', 'papiá', 'na', 'Somalia', ',', 'Ethiopia', ',', 'Kenia', 'y', 'Djibouti', '.']"	[15]	Somalia	Q1045	[21]	Djibouti	Q977	P47
['AFC', 'AJAX', '(', 'Amsterdamsche', 'Football', 'Club', 'AJAX', ')', 'ta', 'e', 'club', 'di', 'futbol', 'di', 'Amsterdam', '(', 'Hulanda', ')', '.']	[14]	Amsterdam	Q727	[16]	Hulanda	Q55	P36
['Ecser', 'ta', 'un', 'pueblo', 'den', 'e', 'provinsia', 'di', 'Pest', 'serca', 'di', 'Budapest', 'na', 'Hungria', '.']	[11]	Budapest	Q1781	[13]	Hungria	Q28	P17
['Dalmata', 'ta', 'un', 'lenga', 'ekstinto', 'papiá', 'den', 'awe', 'Kroatia', 'y', 'Montenegro', '.']	[8]	Kroatia	Q224	[10]	Montenegro	Q236	P47
['Badesi', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Olbia', '-', 'Tempio', 'na', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[13]	Sardegna	Q1462	[15]	Italia	Q38	P17
['Na', 'su', 'parti', 'wèst', 'e', 'ta', 'limitá', 'pa', 'un', 'frontera', 'largu', 'ku', 'Noruega', 'i', 'na', 'su', 'banda', 'oriental', 'e', 'frontera', 'di', 'Finlandia', 'ta', 'limité', '.']	[12]	Noruega	Q20	[21]	Finlandia	Q33	P47
['Bonnanaro', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Wuhan', '(', 'na', 'chines', 'mandarin', ':', '武汉', ')', 'ta', 'kapital', 'i', 'siudat', 'mas', 'grandi', 'di', 'provinsia', 'Hubei', ',', 'China', '.']	[3, 4]	chines mandarin	Q9192	[18]	China	Q865	P17
['Chiaramonti', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Su', 'tata', 'tabata', 'Ariston', 'i', 'su', 'mama', 'tabata', 'Perictione', '.']	[3]	Ariston	Q667017	[8]	Perictione	Q444595	P26
['Radulphus', 'College', 'ta', 'un', 'skol', 'pa', 'HAVO', 'i', 'VWO', ',', 'situá', 'na', 'Willemstad', ',', 'Kòrsou', '.']	[12]	Willemstad	Q132679	[14]	Kòrsou	Q25279	P36
"['Anchorage', '(', 'ofisialmente', 'yamá', '""', 'Munisipio', 'di', 'Anchorage', '""', ')', 'ta', 'e', 'siudat', 'mayor', 'i', 'mas', 'poblá', 'den', 'Alaska', ',', 'estado', 'mas', 'nort', 'di', 'e', 'Estadonan', 'Uni', 'di', 'Merka', '.']"	[18]	Alaska	Q797	[25, 26, 27, 28]	Estadonan Uni di Merka	Q30	P131
['Real', 'Madrid', 'Club', 'de', 'Fútbol', 'ta', 'e', 'club', 'mas', 'grandi', 'di', 'futbol', 'di', 'Madrid', ',', '(', 'Spaña', ')', '.']	[1]	Madrid	Q2807	[16]	Spaña	Q29	P17
"['Florinas', '(', 'Fiolinas', 'na', 'idioma', 'sardegno', ')', 'ta', 'un', 'munisipio', '(', '""', 'comune', '""', ')', 'na', 'provinsia', 'di', 'Sassari', ',', 'region', 'di', 'Sardegna', ',', 'Italia', '.']"	[22]	Sardegna	Q1462	[24]	Italia	Q38	P17
['Ainda', 'mas', ',', 'tin', 'tambe', 'varios', 'imigrantenan', 'resien', 'di', 'paisnan', 'serka', 'di', 'Kòrsou', ',', 'notablemente', 'di', 'Suriname', ',', 'Haiti', ',', 'Karibe', 'anglofóniko', ',', 'Republika', 'Dominikano', ',', 'Venezuela', 'y', 'Colombia', '.']	[26]	Venezuela	Q717	[28]	Colombia	Q739	P47
['Etiopia', 'tin', 'frontera', 'ku', 'Eritrea', 'na', 'parti', 'nort', ',', 'Sudan', 'na', 'parti', 'west', ',', 'Djibouti', 'i', 'Somalia', 'na', 'parti', 'ost', ',', 'i', 'Kenia', 'na', 'parti', 'sur', '.']	[4]	Eritrea	Q986	[9]	Sudan	Q1049	P47
['Etiopia', 'tin', 'frontera', 'ku', 'Eritrea', 'na', 'parti', 'nort', ',', 'Sudan', 'na', 'parti', 'west', ',', 'Djibouti', 'i', 'Somalia', 'na', 'parti', 'ost', ',', 'i', 'Kenia', 'na', 'parti', 'sur', '.']	[4]	Eritrea	Q986	[14]	Djibouti	Q977	P47
['Etiopia', 'tin', 'frontera', 'ku', 'Eritrea', 'na', 'parti', 'nort', ',', 'Sudan', 'na', 'parti', 'west', ',', 'Djibouti', 'i', 'Somalia', 'na', 'parti', 'ost', ',', 'i', 'Kenia', 'na', 'parti', 'sur', '.']	[9]	Sudan	Q1049	[22]	Kenia	Q114	P47
['Etiopia', 'tin', 'frontera', 'ku', 'Eritrea', 'na', 'parti', 'nort', ',', 'Sudan', 'na', 'parti', 'west', ',', 'Djibouti', 'i', 'Somalia', 'na', 'parti', 'ost', ',', 'i', 'Kenia', 'na', 'parti', 'sur', '.']	[14]	Djibouti	Q977	[16]	Somalia	Q1045	P47
['Etiopia', 'tin', 'frontera', 'ku', 'Eritrea', 'na', 'parti', 'nort', ',', 'Sudan', 'na', 'parti', 'west', ',', 'Djibouti', 'i', 'Somalia', 'na', 'parti', 'ost', ',', 'i', 'Kenia', 'na', 'parti', 'sur', '.']	[16]	Somalia	Q1045	[22]	Kenia	Q114	P47
['Kon', 'un', 'pueblo', 'chikitu', 'situá', 'banda', 'di', 'e', 'riu', 'Tiber', 'e', 'di', 'tres', 'mas', 'grandi', 'di', 'Italia', 'por', 'a', 'bira', 'e', 'di', 'mas', 'grandi', 'reino', 'den', 'oksidente', '?']	[9]	Tiber	Q13712	[16]	Italia	Q38	P17
['Spaña', 'tin', 'frontera', 'ku', 'Fransia', ',', 'Portugal', ',', 'Andorra', 'i', 'Maroko', '.']	[4]	Fransia	Q142	[8]	Andorra	Q228	P47
['Tin', 'algun', 'pais', 'cu', 'ta', 'celebra', 'e', 'dia', 'riba', 'un', 'otro', 'fecha', ',', 'manera', 'Brazil', '(', '12', 'di', 'juni', ')', 'y', 'Colombia', '(', 'di', 'tres', 'diasabra', 'di', 'september', ')', '.']	[14]	Brazil	Q155	[21]	Colombia	Q739	P47
['Bottidda', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Tajikistan', '(', 'Tajikistano', ':', 'Тоҷикистон', ',', 'Tojikiston', ')', ',', 'ofisialmente', 'Republika', 'Tajikistan', ',', 'ta', 'un', 'pais', 'na', 'Asia', 'Sentral', ',', 'ku', 'ta', 'komparti', 'frontera', 'ku', 'Uzbekistan', ',', 'Kirguistan', ',', 'China', 'i', 'Afganistán', '.']	[25]	Uzbekistan	Q265	[27]	Kirguistan	Q813	P47
['Di', 'Colombia', 'na', 'parti', 'nort', 'pa', 'Chile', 'na', 'parti', 'sur', 'i', 'Argentina', 'na', 'parti', 'ost', '.']	[6]	Chile	Q298	[11]	Argentina	Q414	P47
"['E', 'mucha', 'muher', 'Stephany', 'Tatiana', 'Flores', '-', 'Ramirez', ',', 'nan', 'a', ""hay'e"", 'morto', 'den', 'hotel', 'TAC', ',', 'na', 'Miraflores', ',', 'cerca', 'di', 'Lima', ',', 'Peru', '.']"	[22]	Lima	Q2868	[24]	Peru	Q419	P36
"['Codrongianos', '(', 'Codronzànu', 'òf', 'Codronzànos', 'na', 'idioma', 'sardegno', ')', 'ta', 'un', 'munisipio', '(', '""', 'comune', '""', ')', 'na', 'provinsia', 'di', 'Sassari', ',', 'region', 'di', 'Sardegna', ',', 'Italia', '.']"	[24]	Sardegna	Q1462	[26]	Italia	Q38	P17
['Durante', 'e', 'Segunda', 'Guera', 'Mundial', 'el', 'a', 'biba', 'den', 'exilo', 'hunto', 'cu', 'su', 'yiunan', 'na', 'Ottawa', ',', 'Canada', '.']	[15]	Ottawa	Q1930	[17]	Canada	Q16	P17
['Su', 'kapital', 'y', 'siudad', 'mas', 'grandi', 'ta', 'München', ',', 'y', 'di', 'tes', 'siudad', 'mas', 'grandi', 'di', 'Alemania', '.']	[7]	München	Q1726	[16]	Alemania	Q183	P17
['Bultei', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Arzachena', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Santa', 'Teresa', 'Gallura', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Olbia', '-', 'Tempio', 'na', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[15]	Sardegna	Q1462	[17]	Italia	Q38	P17
"['Apulia', '(', 'italiano', ':', '""', 'Puglia', '""', '[', 'ˈpuʎʎa', ']', ')', 'ta', 'un', 'region', 'den', 'e', 'parti', 'sur', 'di', 'Italia', ',', 'ku', 'un', 'poblashon', 'di', '4.051.846', 'hende', '.']"	[2]	italiano	Q652	[19]	Italia	Q38	P17
['E', 'ta', 'e', 'di', 'seis', 'region', 'mas', 'poblá', 'di', 'Italia', ',', 'tras', 'di', 'Veneto', ',', 'Campania', ',', 'Lombardia', ',', 'Lazio', 'i', 'Liguria', '.']	[13]	Veneto	Q1243	[17]	Lombardia	Q1210	P47
['Tula', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Sassari', 'na', 'Sardegna', ',', 'Italia', '.']	[7]	Sassari	Q16272	[11]	Italia	Q38	P17
['Tula', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Sassari', 'na', 'Sardegna', ',', 'Italia', '.']	[9]	Sardegna	Q1462	[11]	Italia	Q38	P17
['Coreca', 'ta', 'un', 'siudad', 'di', 'Italia', 'den', 'serunan', 'Calabria', '.']	[5]	Italia	Q38	[8]	Calabria	Q1458	P17
['E', 'pintura', 'ta', 'colga', 'na', 'Palacio', 'di', 'Uffizi', ',', 'un', 'museo', 'na', 'e', 'ciudad', 'Florenza', ',', 'Italia', '.']	[14]	Florenza	Q2044	[16]	Italia	Q38	P17
['Somerville', 'College', 'ta', 'un', 'skol', 'akademiko', 'di', 'Universidat', 'di', 'Oxford', 'situa', 'na', 'Oxford', ',', 'Inglatera', ',', 'Reino', 'Uni', '.']	[7, 8, 9]	Universidat di Oxford	Q34433	[16, 17]	Reino Uni	Q145	P17
['Somerville', 'College', 'ta', 'un', 'skol', 'akademiko', 'di', 'Universidat', 'di', 'Oxford', 'situa', 'na', 'Oxford', ',', 'Inglatera', ',', 'Reino', 'Uni', '.']	[14]	Inglatera	Q21	[16, 17]	Reino Uni	Q145	P17
"['Cagliari', '(', 'na', 'sardo', ':', '""', 'Casteddu', '""', ',', 'loke', 'ta', 'nifika', '""', 'kastio', '""', ')', 'ta', 'un', 'munisipio', 'italiano', 'i', 'kapital', 'di', 'e', 'isla', 'di', 'Sardegna', ',', 'un', 'region', 'outónomo', 'di', 'Italia', '.']"	[19]	italiano	Q652	[32]	Italia	Q38	P17
"['Cagliari', '(', 'na', 'sardo', ':', '""', 'Casteddu', '""', ',', 'loke', 'ta', 'nifika', '""', 'kastio', '""', ')', 'ta', 'un', 'munisipio', 'italiano', 'i', 'kapital', 'di', 'e', 'isla', 'di', 'Sardegna', ',', 'un', 'region', 'outónomo', 'di', 'Italia', '.']"	[26]	Sardegna	Q1462	[32]	Italia	Q38	P17
['Minas', 'Gerais', 'ta', 'un', 'di', '27', 'unidatnan', 'den', 'Brazil', ',', 'situá', 'den', 'e', 'sur', '-', 'ost', 'di', 'e', 'país', ',', 'e', 'di', 'kuatro', 'deklará', 'ku', 'e', 'mayor', 'estado', 'area', 'den', 'Brazil', ',', 'í', 'e', 'di', 'dos', 'den', 'number', 'di', 'populashon', '.']	[8]	Brazil	Q155	[8]	Brazil	Q155	P17
['Bessude', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Di', 'Oropa', 'su', 'aprokismadamente', '50', 'paisnan', 'Rusia', 'ta', 'esun', 'di', 'mas', 'grandi', '(', 'aunke', 'e', 'tin', 'teritorio', 'den', 'Asia', 'komo', 'Oropa', ')', ',', 'anto', 'e', 'Siudad', 'Vatikano', 'ta', 'esun', 'mas', 'chikitu', '.']	[6]	Rusia	Q159	[18]	Asia	Q48	P30
[' ', 'Na', 'kuminsamentu', 'di', 'siglo', '20', 'bonerianonan', 'homber', 'tabata', 'bai', 'otro', 'paisnan', 'manera', 'Cuba', ',', 'Suriname', ',', 'Venezuela', ',', 'Estadonan', 'Uni', 'di', 'Merka', 'pa', 'buska', 'trabou', 'i', 'otro', 'tabata', 'bai', 'nabega', '.']	[13]	Cuba	Q241	[19, 20, 21, 22]	Estadonan Uni di Merka	Q30	P47
[' ', 'Na', 'kuminsamentu', 'di', 'siglo', '20', 'bonerianonan', 'homber', 'tabata', 'bai', 'otro', 'paisnan', 'manera', 'Cuba', ',', 'Suriname', ',', 'Venezuela', ',', 'Estadonan', 'Uni', 'di', 'Merka', 'pa', 'buska', 'trabou', 'i', 'otro', 'tabata', 'bai', 'nabega', '.']	[17]	Venezuela	Q717	[19, 20, 21, 22]	Estadonan Uni di Merka	Q30	P47
"['Napoli', '(', 'italiano', ':', '""', 'Napoli', '""', ';', 'napolitano', ':', '""', 'Napule', '""', ')', 'ta', 'un', 'siudat', 'portuario', 'den', 'e', 'parti', 'suit', 'di', 'Italia', '.']"	[2]	italiano	Q652	[23]	Italia	Q38	P17
"['Napoli', '(', 'italiano', ':', '""', 'Napoli', '""', ';', 'napolitano', ':', '""', 'Napule', '""', ')', 'ta', 'un', 'siudat', 'portuario', 'den', 'e', 'parti', 'suit', 'di', 'Italia', '.']"	[8]	napolitano	Q33845	[23]	Italia	Q38	P17
"['Historiadonan', 'ta', 'di', 'acuerdo', 'cu', 'el', 'a', 'muri', 'riba', 'di', '23', 'di', 'april', '1616', 'cu', 'cincuentidos', 'aña', 'y', 'nan', 'a', ""der'e"", 'na', 'e', '""', 'Holy', 'Trinity', 'Church', '""', 'na', 'Stratford', '.']"	[24, 25, 26]	Holy Trinity Church	Q472082	[29]	Stratford	Q189288	P131
['Nule', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Telti', 'ta', 'un', 'pueblo', 'situa', 'na', 'provinsia', 'Olbia', '-', 'Tempio', 'den', 'region', 'Sardegna', ',', 'Italia', '.']	[12]	Sardegna	Q1462	[14]	Italia	Q38	P17
['33:18', 'Awor', 'Jakòb', 'a', 'yega', 'sano', 'i', 'salvo', 'na', 'e', 'stat', 'di', 'Sikem', 'ku', 'ta', 'keda', 'na', 'tera', 'di', 'Kanaan', ',', 'ora', 'ku', 'el', 'a', 'bin', 'for', 'di', 'Padan', '-', 'aram', ',', 'i', 'a', 'lanta', 'kampamentu', 'dilanti', 'di', 'e', 'stat', '.']	[2]	Jakòb	Q289957	[19]	Kanaan	Q163329	P19
"['42:29', 'Ora', 'nan', 'a', 'yega', 'serka', 'nan', 'tata', 'Jakòb', 'na', 'tera', 'di', 'Kanaan', ',', 'nan', 'a', ""kont'é"", 'tur', 'loke', 'a', 'pasa', 'ku', 'nan', ',', 'bisando', ':', '42:30', '""', 'E', 'hòmber', ',', 'e', 'señor', 'di', 'e', 'tera', ',', 'a', 'papia', 'brutu', 'ku', 'nos', ',', 'i', 'a', 'tuma', 'nos', 'pa', 'spion', 'di', 'e', 'tera', '.']"	[8]	Jakòb	Q289957	[12]	Kanaan	Q163329	P19
['Peter', 'and', 'Pauls', 'a', 'kuminsa', 'na', '13', 'di', 'Januari', '1883', 'Sürnam', 'ta', 'un', 'di', 'e', 'uniko', 'paisnan', 'na', 'mundu', 'ku', 'tin', 'un', 'snoa', 'ta', 'situa', 'net', 'banda', 'di', 'un', 'moske', '(', 'un', 'otro', 'luga', 'ta', 'na', 'Sofia', ',', 'Bulgaria', '.']	[36]	Sofia	Q472	[38]	Bulgaria	Q219	P17
['Padru', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Curitiba', 'Foot', 'Ball', 'Club', 'ta', 'un', 'klup', 'di', 'futbòl', 'di', 'Curitiba', 'den', 'e', 'estado', 'Paraná', ',', 'Brazil', '.']	[0]	Curitiba	Q4361	[16]	Brazil	Q155	P17
['Curitiba', 'Foot', 'Ball', 'Club', 'ta', 'un', 'klup', 'di', 'futbòl', 'di', 'Curitiba', 'den', 'e', 'estado', 'Paraná', ',', 'Brazil', '.']	[14]	Paraná	Q15499	[16]	Brazil	Q155	P17
['Sherman', 'de', 'Jesus', '(', 'n.', '11', 'di', 'desèmber', '1947', 'na', 'Willemstad', ',', 'Kòrsou', ')', 'ta', 'un', 'sineasta', ',', 'esenarista', ',', 'produktor', 'i', 'direktor', 'di', 'pelíkula', 'di', 'Hulanda', '.']	[10]	Willemstad	Q132679	[12]	Kòrsou	Q25279	P36
