Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
"['Fi', 'egzampl', ',', 'Mark', 'Leone', ',', 'di', 'exkivieta', 'ah', 'intoprita', 'a', 'istarikal', 'Anapolis', ',', 'Mierilan', ',', 'USA', ',', 'ena', '-', 'siik', 'fi', 'andastan', 'di', 'kanchradikshan', 'bitwiin', 'texchal', 'dakiument', 'ah', 'di', 'matiirial', 'rekaad', ',', 'fi', 'demanschriet', 'di', 'pozeshan', 'a', 'sliev', 'ah', 'di', 'inikualiti', 'a', 'welt', 'aparent', 'vaya', 'di', 'todi', 'a', 'di', 'tuotal', 'istarikal', 'invairament', ',', 'dispait', 'di', 'aidialaji', 'a', '""', 'libati', '""', 'inerent', 'ina', 'raitn', 'dakiument', 'a', 'disya', 'taim', '.']"	[12]	Anapolis	Q28271	[16]	USA	Q30	P17
['Cabrejas', 'del', 'Campo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Cubo', 'de', 'la', 'Solana', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Vizmanos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Paaschraizieshan', 'a', 'di', 'pruoses', 'we', 'kilaaf', 'maikruob', '(', 'mienli', 'baktiiria', ')', 'ina', 'fuud', 'ah', 'jingx', ',', 'laka', 'milk', ',', 'juus', ',', 'tin', 'fuud', ',', 'ah', 'soch', '.']	[12]	fuud	Q2095	[17]	milk	Q8495	P279
['Aldehuela', 'de', 'Periáñez', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Aldehuela', 'de', 'Periáñez', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[13, 14, 15]	Kiastiil ahn León	Q5739	[17]	Spien	Q29	P131
['Taroda', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Taroda', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Cubilla', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Liceras', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Di', 'Migl', 'Iis', 'a', 'wahn', 'riijan', 'we', 'chrech', 'frahn', 'soutwes', 'Ieja', ',', 'soutiis', 'Yuurop', 'an', 'naatiis', 'Afrika', '.']	[1, 2]	Migl Iis	Q7204	[16]	Afrika	Q15	P30
['Pozalmuro', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Mode', 'Gakuen', 'Cocoon', 'Tower(モード学園コクーンタワー', ')', 'a', 'di', 'towa', 'fi', 'Tuokio', ',', 'Japan', '.']	[9]	Tuokio	Q1490	[11]	Japan	Q17	P17
['Cañamaque', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Calatañazor', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Villanueva', 'de', 'Gormaz', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Molinos', 'de', 'Duero', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Villar', 'del', 'Río', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Fuentestrún', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Tajueco', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Casarejos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
"['Poersival', 'Noel', 'Jiemz', 'Patisn', '(', '""', 'Percival', 'Noel', 'James', 'Patterson', '""', ',', 'ON', ',', 'PC', ',', 'QC', ')', 'baan', '10', 'Iepril', '1935', ',', 'a', 'faama', 'Jumiekan', 'palitishan', 'uu', 'saab', 'az', 'di', 'six', 'Praim', 'Minista', 'a', 'Jumieka', 'frah', '1992', 'tu', '2006', '.']"	[6, 7, 8, 9]	Percival Noel James Patterson	Q109130	[35]	Jumieka	Q766	P27
['Tajahuerce', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Miño', 'de', 'Medinaceli', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Tejado', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Maján', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Quintanas', 'de', 'Gormaz', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Reznos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Nafría', 'de', 'Ucero', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Ólvega', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Ólvega', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Ibaada', 'bai', 'Aajentiina', 'tui', 'wes', 'ah', 'Brazil', 'tui', 'naat', 'ah', 'iis', ',', 'wid', 'di', 'Atlantik', 'Uoshan', 'tu', 'di', 'sout', 'ah', 'southiis', '.']	[2]	Aajentiina	Q414	[6]	Brazil	Q155	P47
['Ibaada', 'bai', 'Aajentiina', 'tui', 'wes', 'ah', 'Brazil', 'tui', 'naat', 'ah', 'iis', ',', 'wid', 'di', 'Atlantik', 'Uoshan', 'tu', 'di', 'sout', 'ah', 'southiis', '.']	[6]	Brazil	Q155	[14, 15]	Atlantik Uoshan	Q97	P1589
['Morón', 'de', 'Almazán', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Covaleda', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Coscurita', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Almazán', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Soliedra', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Soliedra', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Ibaada', 'tu', 'di', 'naat', 'ah', 'iis', 'bai', 'Brazil', ',', 'tu', 'di', 'soutiis', 'bai', 'Paragwai', ',', 'tu', 'di', 'sout', 'bai', 'Aajentiina', ',', 'tu', 'di', 'soutwes', 'bai', 'Chili', ',', 'ah', 'tu', 'di', 'naatwes', 'bai', 'Peruu', '.']	[7]	Brazil	Q155	[13]	Paragwai	Q733	P47
['Ibaada', 'tu', 'di', 'naat', 'ah', 'iis', 'bai', 'Brazil', ',', 'tu', 'di', 'soutiis', 'bai', 'Paragwai', ',', 'tu', 'di', 'sout', 'bai', 'Aajentiina', ',', 'tu', 'di', 'soutwes', 'bai', 'Chili', ',', 'ah', 'tu', 'di', 'naatwes', 'bai', 'Peruu', '.']	[7]	Brazil	Q155	[19]	Aajentiina	Q414	P47
['Ibaada', 'tu', 'di', 'naat', 'ah', 'iis', 'bai', 'Brazil', ',', 'tu', 'di', 'soutiis', 'bai', 'Paragwai', ',', 'tu', 'di', 'sout', 'bai', 'Aajentiina', ',', 'tu', 'di', 'soutwes', 'bai', 'Chili', ',', 'ah', 'tu', 'di', 'naatwes', 'bai', 'Peruu', '.']	[7]	Brazil	Q155	[32]	Peruu	Q419	P47
['Ibaada', 'tu', 'di', 'naat', 'ah', 'iis', 'bai', 'Brazil', ',', 'tu', 'di', 'soutiis', 'bai', 'Paragwai', ',', 'tu', 'di', 'sout', 'bai', 'Aajentiina', ',', 'tu', 'di', 'soutwes', 'bai', 'Chili', ',', 'ah', 'tu', 'di', 'naatwes', 'bai', 'Peruu', '.']	[13]	Paragwai	Q733	[19]	Aajentiina	Q414	P47
['Ibaada', 'tu', 'di', 'naat', 'ah', 'iis', 'bai', 'Brazil', ',', 'tu', 'di', 'soutiis', 'bai', 'Paragwai', ',', 'tu', 'di', 'sout', 'bai', 'Aajentiina', ',', 'tu', 'di', 'soutwes', 'bai', 'Chili', ',', 'ah', 'tu', 'di', 'naatwes', 'bai', 'Peruu', '.']	[19]	Aajentiina	Q414	[25]	Chili	Q298	P47
['Ibaada', 'tu', 'di', 'naat', 'ah', 'iis', 'bai', 'Brazil', ',', 'tu', 'di', 'soutiis', 'bai', 'Paragwai', ',', 'tu', 'di', 'sout', 'bai', 'Aajentiina', ',', 'tu', 'di', 'soutwes', 'bai', 'Chili', ',', 'ah', 'tu', 'di', 'naatwes', 'bai', 'Peruu', '.']	[25]	Chili	Q298	[32]	Peruu	Q419	P47
['Garray', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Garray', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Villasayas', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['San', 'Pedro', 'Manrique', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Branz', 'a', 'wah', 'metal', 'aloi', '.']	[3]	metal	Q11426	[4]	aloi	Q37756	P279
['Montejo', 'de', 'Tiermes', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Caracena', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Aldealpozo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Aldealpozo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Suellacabras', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Soerkl', 'a', 'simpl', 'kluoz', 'shiep', 'ina', 'Yuuklidiyan', 'jaamichri', '.']	[4]	shiep	Q207961	[7]	jaamichri	Q8087	P1889
['Fuentes', 'de', 'Magaña', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['San', 'Felices', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[8, 9, 10]	pravins a Soria	Q55276	[12, 13, 14]	Kiastiil ahn León	Q5739	P131
['Golmayo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Las', 'Aldehuelas', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[8, 9, 10]	pravins a Soria	Q55276	[12, 13, 14]	Kiastiil ahn León	Q5739	P131
['Ibaada', 'Brazil', 'tu', 'di', 'iis', 'ah', 'sout', ',', 'ah', 'Surinam', 'tu', 'di', 'wes', '.']	[1]	Brazil	Q155	[9]	Surinam	Q730	P47
['Buitrago', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Escobosa', 'de', 'Almazán', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Escobosa', 'de', 'Almazán', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[13, 14, 15]	Kiastiil ahn León	Q5739	[17]	Spien	Q29	P131
"['Brazil', ',', 'Rosha', ',', '""', 'h""India', ',', 'Piiplz', 'Ripoblik', 'a', 'Chaina', 'ahn', 'di', 'Sout', 'Afrika']"	[2]	Rosha	Q159	[7, 8, 9, 10]	Piiplz Ripoblik a Chaina	Q148	P47
['Barca', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
"['Dis', 'wod', 'yuuz', 'ina', 'Siria', ',', 'Lebanan', ',', 'ah', 'Iigip', ',', 'bot', 'ino', 'kansistantli', 'aplai', 'tu', '""', 'h""eni', 'wan', 'giem', '.']"	[4]	Siria	Q858	[6]	Lebanan	Q822	P47
['Blacos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Dévanos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Dévanos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Cihuela', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['San', 'Esteban', 'de', 'Gormaz', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Caltojar', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Fuentecambrón', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Fuentecambrón', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Arancón', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'Pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	Pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
"['San', 'Mariino', '(', 'Italian', ':', '""', 'Serenissima', 'Repubblica', 'di', 'San', 'Marino', '""', ')', 'a', 'wah', 'nieshan', 'we', 'de', 'pah', 'di', 'Italian', 'Peninsiula', 'ina', 'Sout', 'Yuurop', 'ah', 'di', 'tuu', 'laajis', 'ailan', 'ina', 'Itali', '.']"	[3]	Italian	Q652	[31]	Itali	Q38	P17
['Beratón', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
"['Iloschrieshan', 'a', 'vijualaizieshan', 'ar', 'dipikshan', 'a', 'sobjik', 'mek', 'bai', 'aatis', ',', 'laka', 'jraayn', ',', 'skech', ',', 'pientin', ',', 'fotograaf', ',', 'sinima', 'ar', 'adaels', 'kain', 'a', '""', 'h""imij', 'a', 'tingz', 'we', 'smadi', 'eh', '-', 'si', ',', 'memba', 'ar', 'imajin', ',', 'bai', 'yuuz', 'grafikal', 'riprizentieshan', '.']"	[12]	jraayn	Q93184	[16]	pientin	Q11629	P1889
['Ágreda', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Ágreda', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Santa', 'María', 'de', 'Huerta', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Pinilla', 'del', 'Campo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Bliecos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Bliecos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Matalebreras', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Candilichera', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Viana', 'de', 'Duero', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Cabrejas', 'del', 'Pinar', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
