Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
"['Turkmenistan', '(', '""', 'Türkmenistan', '""', ')', 'es', 'un', 'pais', 'de', 'Asia', 'Central', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Kazajistán', ',', 'Uzbekistán', ',', 'Irán', ',', 'Afghanistan', ',', 'y', 'el', 'mar', 'Caspio', '.']"	[21]	Uzbekistán	Q265	[25]	Afghanistan	Q889	P47
"['Turkmenistan', '(', '""', 'Türkmenistan', '""', ')', 'es', 'un', 'pais', 'de', 'Asia', 'Central', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Kazajistán', ',', 'Uzbekistán', ',', 'Irán', ',', 'Afghanistan', ',', 'y', 'el', 'mar', 'Caspio', '.']"	[23]	Irán	Q794	[25]	Afghanistan	Q889	P47
['Mauritania', '(', 'الجمهورية', 'الإسلامية', 'الموريتانية', ')', 'es', 'un', 'pais', 'na', 'Africa', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'el', 'oceano', 'Atlantico', 'al', 'oeste', ',', 'con', 'Senegal', 'al', 'suroeste', ',', 'con', 'Malí', 'al', 'este', 'y', 'al', 'sureste', ',', 'con', 'Argelia', 'al', 'noreste', ',', 'y', 'Sáhara', 'Occidental', 'al', 'norte', '.']	[25]	Senegal	Q1041	[30]	Malí	Q912	P47
"['Liberia', '(', '""', 'Republic', 'of', 'Liberia', '""', ')', 'es', 'un', 'pais', 'na', 'Africa', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Sierra', 'Leona', ',', 'Costa', 'de', 'Marfil', 'y', 'Guinea', '.']"	[20, 21]	Sierra Leona	Q1044	[27]	Guinea	Q1006	P47
['Ohio', 'es', 'uno', 'de', 'los', 'maga', '50', 'Estados', 'de', 'Estados', 'Unidos', ',', 'localizado', 'na', 'la', 'region', 'Mid', '-', 'West', 'del', 'país', ',', 'al', 'nordeste', 'de', 'Michigan', ',', 'al', 'este', 'de', 'Pennsylvania', ',', 'al', 'surdeste', 'de', 'Kentucky', 'y', 'oeste', 'con', 'Indiana', '.']	[25]	Michigan	Q1166	[39]	Indiana	Q1415	P47
['Ohio', 'es', 'uno', 'de', 'los', 'maga', '50', 'Estados', 'de', 'Estados', 'Unidos', ',', 'localizado', 'na', 'la', 'region', 'Mid', '-', 'West', 'del', 'país', ',', 'al', 'nordeste', 'de', 'Michigan', ',', 'al', 'este', 'de', 'Pennsylvania', ',', 'al', 'surdeste', 'de', 'Kentucky', 'y', 'oeste', 'con', 'Indiana', '.']	[35]	Kentucky	Q1603	[39]	Indiana	Q1415	P47
['Manhattan', 'Residence', 'es', 'un', 'edificio', 'residencial', 'de', 'Macapá', ',', 'capital', 'de', 'lo', 'estado', 'do', 'Amapá', '.']	[7]	Macapá	Q180215	[14]	Amapá	Q40130	P131
['Con', '1.285.215', 'km²', ',', 'el', 'Perú', 'es', 'el', 'tercer', 'país', 'de', 'mayor', 'extensión', 'en', ' ', 'América', 'del', 'Sur', ',', 'después', 'de', 'Brasil', 'y', 'Argentina', ',', 'situándose', 'así', 'entre', 'los', '20', 'países', 'más', 'extensos', 'del', 'planeta', '.']	[5]	Perú	Q419	[15, 16, 17]	América del Sur	Q18	P30
['Con', '1.285.215', 'km²', ',', 'el', 'Perú', 'es', 'el', 'tercer', 'país', 'de', 'mayor', 'extensión', 'en', ' ', 'América', 'del', 'Sur', ',', 'después', 'de', 'Brasil', 'y', 'Argentina', ',', 'situándose', 'así', 'entre', 'los', '20', 'países', 'más', 'extensos', 'del', 'planeta', '.']	[5]	Perú	Q419	[21]	Brasil	Q155	P530
['Con', '1.285.215', 'km²', ',', 'el', 'Perú', 'es', 'el', 'tercer', 'país', 'de', 'mayor', 'extensión', 'en', ' ', 'América', 'del', 'Sur', ',', 'después', 'de', 'Brasil', 'y', 'Argentina', ',', 'situándose', 'así', 'entre', 'los', '20', 'países', 'más', 'extensos', 'del', 'planeta', '.']	[5]	Perú	Q419	[23]	Argentina	Q414	P530
['Con', '1.285.215', 'km²', ',', 'el', 'Perú', 'es', 'el', 'tercer', 'país', 'de', 'mayor', 'extensión', 'en', ' ', 'América', 'del', 'Sur', ',', 'después', 'de', 'Brasil', 'y', 'Argentina', ',', 'situándose', 'así', 'entre', 'los', '20', 'países', 'más', 'extensos', 'del', 'planeta', '.']	[21]	Brasil	Q155	[23]	Argentina	Q414	P530
['Salto', 'del', 'Guairá', 'es', 'el', 'capital', 'y', 'el', 'ciudad', 'mas', 'grande', 'del', 'departamento', 'de', 'Canindeyú', ',', 'del', 'nacion', 'de', 'Paraguay', '.']	[14]	Canindeyú	Q279085	[19]	Paraguay	Q733	P17
['Tales', 'coronaciones', 'eran', 'una', 'práctica', 'común', 'en', 'Francia', 'y', 'Alemania', 'durante', 'la', 'Edad', 'Media', ',', 'pero', 'éste', 'es', 'uno', 'de', 'los', 'dos', 'únicos', 'casos', 'que', 'se', 'han', 'dado', 'en', 'tierras', 'inglesas', ',', 'siendo', 'el', 'otro', 'el', 'de', 'Ecfrido', 'de', 'Mercia', 'en', '796', ',', 'coronado', 'en', 'vida', 'de', 'su', 'padre', ',', 'Offa', 'de', 'Mercia', '.']	[7]	Francia	Q142	[9]	Alemania	Q183	P530
['Por', 'ejemplo', ',', 'en', 'el', 'caso', 'de', 'Isabel', '\xa0', 'II', ',', 'la', 'fórmula', 'utilizada', 'en', 'su', 'juramento', 'fue', 'del', 'siguiente', 'tenor', ':', '«', '¿', 'Promete', 'y', 'jura', 'solemnemente', 'gobernar', 'los', 'pueblos', 'del', 'Reino', 'Unido', 'de', 'Gran', 'Bretaña', 'e', 'Irlanda', 'del', 'Norte', ',', 'Canadá', ',', 'Australia', ',', 'Nueva', 'Zelanda', ',', 'la', 'Unión', 'de', 'Sudáfrica', ',', 'Pakistán', 'y', 'Ceilán', ',', 'así', 'como', 'sus', 'posesiones', 'y', 'demás', 'territorios', 'pertenecientes', 'a', 'cualquiera', 'de', 'ellos', 'de', 'acuerdo', 'con', 'sus', 'respectivas', 'leyes', 'y', 'costumbres', '?', '»']	[44]	Australia	Q408	[46, 47]	Nueva Zelanda	Q664	P530
['Monte', 'Mayon', 'ay', 'un', 'vulcan', ',', 'de', '2.421', 'metros', 'de', 'alttitude', ',', 'que', 'se', 'encontra', 'al', 'norte', 'del', 'ciudad', 'de', 'Legazpi', ',', 'Filipinas', 'y', 'a', '330', 'km', 'al', 'sur', '-', 'este', 'del', 'capital', ',', 'Manila', ';', 'a', 'el', 'insula', 'de', 'Luzon', ',', 'provincia', 'de', 'Albay', '.']	[20]	Legazpi	Q1696	[44]	Albay	Q13726	P150
['Monte', 'Mayon', 'ay', 'un', 'vulcan', ',', 'de', '2.421', 'metros', 'de', 'alttitude', ',', 'que', 'se', 'encontra', 'al', 'norte', 'del', 'ciudad', 'de', 'Legazpi', ',', 'Filipinas', 'y', 'a', '330', 'km', 'al', 'sur', '-', 'este', 'del', 'capital', ',', 'Manila', ';', 'a', 'el', 'insula', 'de', 'Luzon', ',', 'provincia', 'de', 'Albay', '.']	[22]	Filipinas	Q928	[34]	Manila	Q1461	P36
['Sierra', 'Leona', '(', 'Republic', 'of', 'Sierra', 'Leone', ')', 'es', 'un', 'pais', 'na', 'Africa', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Guinea', ',', 'Liberia', 'y', 'el', 'oceano', 'Atlantico', '.']	[20]	Guinea	Q1006	[22]	Liberia	Q1014	P47
['Paysandú', 'es', 'una', 'de', 'las', 'ciudades', 'mas', 'importantes', 'del', 'Uruguay', ',', 'se', 'ubica', 'en', 'el', 'oeste', 'del', 'departamento', 'de', 'Paysandú', 'y', 'del', 'Uruguay', ',', 'a', '370', 'kilometros', 'de', 'la', 'capital', 'nacional', 'Montevideo', 'ciudad', ',', 'sobre', 'la', 'margen', 'oriental', 'del', 'rio', 'Uruguay', '.']	[9]	Uruguay	Q77	[9]	Uruguay	Q77	P17
['Paysandú', 'es', 'una', 'de', 'las', 'ciudades', 'mas', 'importantes', 'del', 'Uruguay', ',', 'se', 'ubica', 'en', 'el', 'oeste', 'del', 'departamento', 'de', 'Paysandú', 'y', 'del', 'Uruguay', ',', 'a', '370', 'kilometros', 'de', 'la', 'capital', 'nacional', 'Montevideo', 'ciudad', ',', 'sobre', 'la', 'margen', 'oriental', 'del', 'rio', 'Uruguay', '.']	[9]	Uruguay	Q77	[31, 32]	Montevideo ciudad	Q1335	P36
['Paysandú', 'es', 'una', 'de', 'las', 'ciudades', 'mas', 'importantes', 'del', 'Uruguay', ',', 'se', 'ubica', 'en', 'el', 'oeste', 'del', 'departamento', 'de', 'Paysandú', 'y', 'del', 'Uruguay', ',', 'a', '370', 'kilometros', 'de', 'la', 'capital', 'nacional', 'Montevideo', 'ciudad', ',', 'sobre', 'la', 'margen', 'oriental', 'del', 'rio', 'Uruguay', '.']	[0]	Paysandú	Q16576	[9]	Uruguay	Q77	P17
['Paysandú', 'es', 'una', 'de', 'las', 'ciudades', 'mas', 'importantes', 'del', 'Uruguay', ',', 'se', 'ubica', 'en', 'el', 'oeste', 'del', 'departamento', 'de', 'Paysandú', 'y', 'del', 'Uruguay', ',', 'a', '370', 'kilometros', 'de', 'la', 'capital', 'nacional', 'Montevideo', 'ciudad', ',', 'sobre', 'la', 'margen', 'oriental', 'del', 'rio', 'Uruguay', '.']	[9]	Uruguay	Q77	[31, 32]	Montevideo ciudad	Q1335	P36
['El', 'Perugia', 'el', 'cabecera', 'del', 'provincia', 'de', 'Perugia', 'y', 'del', 'región', 'de', 'Umbria', 'na', 'Italia', '.']	[1]	Perugia	Q16240	[14]	Italia	Q38	P17
['Areguá', 'es', 'el', 'capital', 'y', 'el', 'ciudad', 'mas', 'grande', 'del', 'departamento', 'de', 'Central', ',', 'del', 'nacion', 'de', 'Paraguay', '.']	[12]	Central	Q372461	[17]	Paraguay	Q733	P17
['El', 'arte', 'budista', 'tiene', 'su', 'origen', 'na', 'el', 'subcontinente', 'indio', '(', 'actuales', 'India', ',', 'Bangladés', ',', 'Nepal', 'y', 'Pakistán', ')', 'en', 'los', 'maga', 'siglos', 'posteriores', 'a', 'la', 'vida', 'de', 'Siddhartha', 'Gautama', ',', 'el', 'Buda', 'histórico', ',', 'entre', 'los', 'maga', 'siglos', 'VI', 'y', 'V', '\xa0', 'a.', '\xa0', 'C.', 'Más', 'tarde', ',', 'gracias', 'al', 'contacto', 'con', 'otras', 'culturas', ',', 'logró', 'evolucionar', 'y', 'difundirse', 'por', 'el', 'resto', 'de', 'Asia', 'y', 'el', 'mundo', '.']	[16]	Nepal	Q837	[65]	Asia	Q48	P30
['Debido', 'a', 'su', 'centralidad', 'geográfica', 'en', 'Asia', ',', 'el', 'budismo', 'tibetano', 'recibió', 'influencias', 'del', 'arte', 'de', 'la', 'India', ',', 'Nepal', ',', 'y', 'de', 'China', ',', 'y', 'a', 'través', 'de', 'ésta', 'y', 'por', 'los', 'intercambios', 'culturales', 'en', 'la', 'Ruta', 'de', 'la', 'Seda', ',', 'así', 'como', 'del', 'arte', 'grecorromano', '.']	[19]	Nepal	Q837	[23]	China	Q148	P47
['  ', 'El', 'Metro', 'Manila', 'es', 'un', 'Region', 'Nacional', 'Capital', 'de', 'las', 'Filipinas', '(', 'Na', 'Ingles', ':', 'National', 'Capital', 'Region', 'y', 'na', 'Tagalog', ':', 'Pambansang', 'Rehiyong', 'Kapital', ')', 'y', 'el', 'designacion', 'official', 'del', 'gobierno', 'Filipino', 'que', 'tiene', '17', 'maga', 'ciudades', 'del', 'region', 'metropolitan', 'de', 'Manila', 'y', 'el', 'maga', 'alreredor', 'ciudad', 'de', 'Caloocan', ',', 'Quezon', ',', 'Pasay', 'y', 'maga', 'otros', 'pa', '.']	[11]	Filipinas	Q928	[3]	Manila	Q1461	P36
['Siguió', 'la', 'vida', 'de', 'entonces', 'el', 'marido', 'y', 'la', 'esposa', 'de', 'Nick', 'Lachey', 'y', 'Jessica', 'Simpson', '.']	[11, 12]	Nick Lachey	Q356109	[14, 15]	Jessica Simpson	Q168992	P26
"['El', 'primer', 'single', 'del', 'álbum', ',', 'lleva', 'el', 'mismo', 'nombre', 'de', '""', 'A', 'Public', 'Affair', '""', ',', 'debuto', 'en', 'el', 'puesto', '39', ',', 'su', 'debut', 'más', 'alto', 'después', 'de', '""', 'These', 'Boots', 'Are', 'Made', 'for', 'Walkin', ""'"", '""', ',', 'llegando', 'luego', 'al', '#', '14', 'en', 'el', 'Hot', '100', ',', 'el', 'single', 'también', 'fue', 'número', '1', 'en', 'el', 'Hot', 'Dance', 'Club', 'Play', ',', 'mundialmente', 'fue', 'recibido', 'moderadamente', 'llegando', 'al', 'Top', '10', 'en', 'Canadá', ',', 'Irlanda', 'y', 'Filipinas', '.']"	[73]	Irlanda	Q27	[75]	Filipinas	Q928	P530
['Aeropuerto', 'de', 'Dong', 'Hoi', 'IATA', ':', 'VDH', ',', 'OACI', ':', 'VVDH', ')', 'e', 'el', 'mas', 'grande', 'del', 'Quang', 'Binh', 'y', 'este', 'se', 'encontra', 'na', 'el', 'afuera', 'del', 'ciudad', 'Đồng', 'Hới', ',', 'el', 'centro', 'principal', 'administrative', ',', 'financial', ',', 'comercial', 'y', 'cultural', 'del', 'Quang', 'Binh', ',', 'Vietnam', '.']	[28, 29]	Đồng Hới	Q1877	[45]	Vietnam	Q881	P17
"['Falsas', 'esperanzas', 'es', 'el', 'quinto', 'y', 'último', 'single', 'del', 'álbum', 'en', 'español', '""', 'Mi', 'Reflejo', '""', 'de', 'Christina', 'Aguilera', ',', 'lanzado', 'en', 'el', '2001', '.']"	[13, 14]	Mi Reflejo	Q646521	[17, 18]	Christina Aguilera	Q41594	P175
['Limita', 'con', 'Ucrania', 'y', 'Moldavia', 'al', 'noreste', ',', 'Hungría', 'y', 'Serbia', 'al', 'oeste', 'y', 'Bulgaria', 'al', 'sur', '.']	[2]	Ucrania	Q212	[4]	Moldavia	Q217	P47
['Limita', 'con', 'Ucrania', 'y', 'Moldavia', 'al', 'noreste', ',', 'Hungría', 'y', 'Serbia', 'al', 'oeste', 'y', 'Bulgaria', 'al', 'sur', '.']	[2]	Ucrania	Q212	[8]	Hungría	Q28	P47
['Limita', 'con', 'Ucrania', 'y', 'Moldavia', 'al', 'noreste', ',', 'Hungría', 'y', 'Serbia', 'al', 'oeste', 'y', 'Bulgaria', 'al', 'sur', '.']	[8]	Hungría	Q28	[10]	Serbia	Q403	P47
['Limita', 'con', 'Ucrania', 'y', 'Moldavia', 'al', 'noreste', ',', 'Hungría', 'y', 'Serbia', 'al', 'oeste', 'y', 'Bulgaria', 'al', 'sur', '.']	[10]	Serbia	Q403	[14]	Bulgaria	Q219	P47
['El', 'Partido', 'Socialista', ',', 'bajo', 'el', 'liderato', 'de', 'Juan', 'Mari', 'Bras', ',', 'logró', 'aglutinar', '10.000', 'votos', 'en', 'la', 'elección', 'del', '1972', 'y', 'luego', '5.000', 'en', 'las', 'elecciones', 'del', '1976', ',', 'mientras', 'el', 'PIP', 'rebasó', 'los', '80,000', 'votos', '.']	[8, 9, 10]	Juan Mari Bras	Q346112	[32]	PIP	Q19683	P102
['Muchos', 'de', 'los', 'maga', 'partido', 'políticos', 'allí', 'presentes', 'son', 'partidos', 'de', 'gobierno', 'en', 'sus', 'respectivos', 'países', 'como', 'son', 'los', 'casos', 'de', 'Brasil', ',', 'Panamá', ',', 'Perú', 'y', 'Venezuela', '.']	[21]	Brasil	Q155	[27]	Venezuela	Q717	P530
"['Kuwait', '(', 'دولة', 'الكويت', ',', '""', 'Dawlat', 'al', '-', 'Kuwayt', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Iraq', ',', 'y', 'Arabia', 'Saudita', '.']"	[24]	Iraq	Q796	[27, 28]	Arabia Saudita	Q851	P530
['Arizona', 'es', 'uno', 'de', 'los', 'maga', '50', 'Estados', 'de', 'Estados', 'Unidos', ',', 'localizado', 'na', 'la', 'region', 'West', 'del', 'país', ',', 'al', 'norte', 'con', 'Utah', ',', 'al', 'nordeste', 'con', 'Colorado', ',', 'al', 'este', 'con', 'New', 'Mexico', '.']	[23]	Utah	Q829	[28]	Colorado	Q1261	P47
['Arizona', 'es', 'uno', 'de', 'los', 'maga', '50', 'Estados', 'de', 'Estados', 'Unidos', ',', 'localizado', 'na', 'la', 'region', 'West', 'del', 'país', ',', 'al', 'norte', 'con', 'Utah', ',', 'al', 'nordeste', 'con', 'Colorado', ',', 'al', 'este', 'con', 'New', 'Mexico', '.']	[23]	Utah	Q829	[33, 34]	New Mexico	Q1522	P47
['Arizona', 'es', 'uno', 'de', 'los', 'maga', '50', 'Estados', 'de', 'Estados', 'Unidos', ',', 'localizado', 'na', 'la', 'region', 'West', 'del', 'país', ',', 'al', 'norte', 'con', 'Utah', ',', 'al', 'nordeste', 'con', 'Colorado', ',', 'al', 'este', 'con', 'New', 'Mexico', '.']	[28]	Colorado	Q1261	[33, 34]	New Mexico	Q1522	P47
['Ya', 'queda', 'ele', 'famoso', 'como', 'un', 'prominente', 'y', 'agresivo', 'critico', 'del', 'regimen', 'de', 'ley', 'martial', 'de', 'presidente', 'Ferdinand', 'Marcos', 'y', 'tambien', 'por', 'su', 'colorido', 'personalidad', 'y', 'por', 'causa', 'no', 'quiere', 'ele', 'manda', 'corta', 'su', 'pelo', 'hasta', 'hay', 'restora', 'el', 'regulacion', 'democracia', 'na', 'Filipinas', '.']	[17, 18]	Ferdinand Marcos	Q1463	[42]	Filipinas	Q928	P27
['Si', 'Carlos', 'Peña', 'Rómulo', 'ay', 'nacido', 'el', '14', 'de', 'enero', 'de', '1899', 'a', 'Camilíng', ',', 'Tarlac', ',', 'Filipinas', ',', 'muerta', 'el', '15', 'de', 'diciembre', 'de', '1985', ',', 'Manila', ',', 'Filipinas', 'es', 'un', 'hombre', 'político', 'filipino', '.']	[15]	Tarlac	Q13892	[17]	Filipinas	Q928	P17
['Si', 'Carlos', 'Peña', 'Rómulo', 'ay', 'nacido', 'el', '14', 'de', 'enero', 'de', '1899', 'a', 'Camilíng', ',', 'Tarlac', ',', 'Filipinas', ',', 'muerta', 'el', '15', 'de', 'diciembre', 'de', '1985', ',', 'Manila', ',', 'Filipinas', 'es', 'un', 'hombre', 'político', 'filipino', '.']	[15]	Tarlac	Q13892	[17]	Filipinas	Q928	P17
['Si', 'Carlos', 'Peña', 'Rómulo', 'ay', 'nacido', 'el', '14', 'de', 'enero', 'de', '1899', 'a', 'Camilíng', ',', 'Tarlac', ',', 'Filipinas', ',', 'muerta', 'el', '15', 'de', 'diciembre', 'de', '1985', ',', 'Manila', ',', 'Filipinas', 'es', 'un', 'hombre', 'político', 'filipino', '.']	[17]	Filipinas	Q928	[27]	Manila	Q1461	P36
['Si', 'Carlos', 'Peña', 'Rómulo', 'ay', 'nacido', 'el', '14', 'de', 'enero', 'de', '1899', 'a', 'Camilíng', ',', 'Tarlac', ',', 'Filipinas', ',', 'muerta', 'el', '15', 'de', 'diciembre', 'de', '1985', ',', 'Manila', ',', 'Filipinas', 'es', 'un', 'hombre', 'político', 'filipino', '.']	[17]	Filipinas	Q928	[17]	Filipinas	Q928	P17
['Si', 'Carlos', 'Peña', 'Rómulo', 'ay', 'nacido', 'el', '14', 'de', 'enero', 'de', '1899', 'a', 'Camilíng', ',', 'Tarlac', ',', 'Filipinas', ',', 'muerta', 'el', '15', 'de', 'diciembre', 'de', '1985', ',', 'Manila', ',', 'Filipinas', 'es', 'un', 'hombre', 'político', 'filipino', '.']	[27]	Manila	Q1461	[17]	Filipinas	Q928	P17
['Caacupé', 'es', 'el', 'capital', 'y', 'el', 'ciudad', 'mas', 'grande', 'del', 'departamento', 'de', 'Cordillera', ',', 'del', 'nacion', 'de', 'Paraguay', '.']	[12]	Cordillera	Q755121	[17]	Paraguay	Q733	P17
['Manuel', 'Luis', 'Quezon', 'y', 'Molina', '(', 'Nacimiento', ':', '19', 'de', 'Agosto', ',', '1878', 'na', 'Baler', ',', 'Aurora', ',', 'Filipinas', '-', 'Muerte', ':', '1', 'de', 'Agosto', ',', '1944', 'na', 'Saranac', 'Lake', ',', 'Nueva', 'York', ',', 'Estados', 'Unidos', ')', 'es', 'el', 'una', 'Filipino', 'presidente', 'del', 'Mancomunidad', 'de', 'Las', 'Filipinas', 'bajo', 'na', 'poder', 'del', 'Estados', 'Unidos', 'na', 'una', 'de', 'maga', 'tiempo', 'y', 'año', 'del', 'aca-20', 'siglo', '.']	[18]	Filipinas	Q928	[40]	Filipino	Q928	P17
"['Malawi', '(', '""', 'Republic', 'of', 'Malawi', '""', ',', '""', 'Dziko', 'la', 'Malaŵi', '""', ')', 'es', 'un', 'pais', 'na', 'Africa', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Zambia', ',', 'Tanzania', 'y', 'Mozambique', '.']"	[26]	Zambia	Q953	[28]	Tanzania	Q924	P47
"['Malawi', '(', '""', 'Republic', 'of', 'Malawi', '""', ',', '""', 'Dziko', 'la', 'Malaŵi', '""', ')', 'es', 'un', 'pais', 'na', 'Africa', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Zambia', ',', 'Tanzania', 'y', 'Mozambique', '.']"	[26]	Zambia	Q953	[30]	Mozambique	Q1029	P47
"['Malawi', '(', '""', 'Republic', 'of', 'Malawi', '""', ',', '""', 'Dziko', 'la', 'Malaŵi', '""', ')', 'es', 'un', 'pais', 'na', 'Africa', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Zambia', ',', 'Tanzania', 'y', 'Mozambique', '.']"	[28]	Tanzania	Q924	[30]	Mozambique	Q1029	P47
"['Estonia', '(', '""', 'Eesti', 'Vabariik', '""', ')', 'es', 'un', 'pais', 'na', 'Europa', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Letonia', 'el', 'sur', ',', 'Rusia', 'y', 'el', 'golfo', 'de', 'Finlandia', '.']"	[11]	Europa	Q458	[23]	Rusia	Q159	P47
"['Camboya', '(', 'ព្រះរាជាណាចក្រកម្ពុជា', ',', '""', 'Preăh', 'Réachéanachâk', 'Kâmpŭchéa', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Tailandia', 'al', 'noroeste', ',', 'Laos', 'al', 'norte', ',', 'Vietnam', 'al', 'este', ',', 'y', 'el', 'oceano', 'Pacifico', 'al', 'suroeste', '.']"	[22]	Tailandia	Q869	[26]	Laos	Q819	P47
"['Camboya', '(', 'ព្រះរាជាណាចក្រកម្ពុជា', ',', '""', 'Preăh', 'Réachéanachâk', 'Kâmpŭchéa', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Tailandia', 'al', 'noroeste', ',', 'Laos', 'al', 'norte', ',', 'Vietnam', 'al', 'este', ',', 'y', 'el', 'oceano', 'Pacifico', 'al', 'suroeste', '.']"	[26]	Laos	Q819	[30]	Vietnam	Q881	P47
"['Laos', '(', 'ສາທາລະນະລັດປະຊາທິປະໄຕ', 'ປະຊາຊົນລາວ', ',', '""', 'Sathalanalat', 'Paxathipatai', 'Paxaxôn', 'Lao', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Vietnam', ',', 'Camboya', ',', 'Tailandia', ',', 'Birmania', ',', 'y', 'China', '.']"	[24]	Vietnam	Q881	[26]	Camboya	Q424	P47
"['Laos', '(', 'ສາທາລະນະລັດປະຊາທິປະໄຕ', 'ປະຊາຊົນລາວ', ',', '""', 'Sathalanalat', 'Paxathipatai', 'Paxaxôn', 'Lao', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Vietnam', ',', 'Camboya', ',', 'Tailandia', ',', 'Birmania', ',', 'y', 'China', '.']"	[24]	Vietnam	Q881	[33]	China	Q148	P47
"['Laos', '(', 'ສາທາລະນະລັດປະຊາທິປະໄຕ', 'ປະຊາຊົນລາວ', ',', '""', 'Sathalanalat', 'Paxathipatai', 'Paxaxôn', 'Lao', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Vietnam', ',', 'Camboya', ',', 'Tailandia', ',', 'Birmania', ',', 'y', 'China', '.']"	[26]	Camboya	Q424	[28]	Tailandia	Q869	P47
"['Laos', '(', 'ສາທາລະນະລັດປະຊາທິປະໄຕ', 'ປະຊາຊົນລາວ', ',', '""', 'Sathalanalat', 'Paxathipatai', 'Paxaxôn', 'Lao', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Vietnam', ',', 'Camboya', ',', 'Tailandia', ',', 'Birmania', ',', 'y', 'China', '.']"	[28]	Tailandia	Q869	[30]	Birmania	Q836	P47
"['Laos', '(', 'ສາທາລະນະລັດປະຊາທິປະໄຕ', 'ປະຊາຊົນລາວ', ',', '""', 'Sathalanalat', 'Paxathipatai', 'Paxaxôn', 'Lao', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Vietnam', ',', 'Camboya', ',', 'Tailandia', ',', 'Birmania', ',', 'y', 'China', '.']"	[28]	Tailandia	Q869	[33]	China	Q148	P530
"['Laos', '(', 'ສາທາລະນະລັດປະຊາທິປະໄຕ', 'ປະຊາຊົນລາວ', ',', '""', 'Sathalanalat', 'Paxathipatai', 'Paxaxôn', 'Lao', '""', ')', 'es', 'un', 'pais', 'na', 'Asia', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'Vietnam', ',', 'Camboya', ',', 'Tailandia', ',', 'Birmania', ',', 'y', 'China', '.']"	[30]	Birmania	Q836	[33]	China	Q148	P530
['En', 'cuanto', 'a', 'la', 'enseñanza', 'secundaria', ',', 'existen', 'en', 'el', 'departamento', '13', 'liceos', 'públicos', '(', '4', 'en', 'la', 'ciudad', 'de', 'Artigas', 'y', '2', 'en', 'Bella', 'Unión', ')', 'y', '1', 'liceo', 'privado', 'ubicado', 'en', 'la', 'capital', 'departamental', ';', 'atienden', 'a', 'algo', 'más', 'de', '6.700', 'estudiantes', ',', '3.800', 'a', 'ciclo', 'básico', ',', '2.800', 'a', 'bachillerato', 'y', '130', 'a', 'liceos', 'rurales', '.']	[20]	Artigas	Q16603	[24, 25]	Bella Unión	Q16609550	P150
[' ', 'Actualmente', 'se', 'discute', 'y', 'planifica', 'la', 'creación', 'de', 'un', 'puente', 'sobre', 'el', 'Rio', 'Uruguay', 'uniendo', 'a', 'las', 'ciudades', 'de', 'Bella', 'Unión', 'y', 'Monte', 'Caseros', ',', 'consolidando', 'junto', 'a', 'la', 'Barra', 'do', 'Quarai', ',', 'la', 'Triple', 'Frontera', 'Uruguay', '-', 'Brasil', '-', 'Argentina', '.']	[39]	Brasil	Q155	[41]	Argentina	Q414	P530
"['Belice', '(', '""', 'Belize', '""', ')', 'es', 'un', 'pais', 'na', 'Centroamerica', 'con', 'las', 'sus', 'maga', 'frontieras', 'ay', 'con', 'México', 'al', 'norte', ',', 'y', 'Guatemala', 'al', 'sur', 'y', 'al', 'oeste', '.']"	[18]	México	Q96	[23]	Guatemala	Q774	P47
