Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
['Frontchè', 'térès', 'sidafriken', '-', 'yan', 'ka', 'atenn', '5', '244', 'km', '(', 'Botswana', ':', '1', '969', 'km', ';', 'Lesotho', ':', '1', '106', 'km', ';', 'Nanmibi', ':', '1', '005', 'km', ';', 'Mozanbik', ':', '496', 'km', ';', 'Swazilann', ':', '438', 'km', ';', 'Zimbabwé', ':', '230', 'km', ')', '.']	[11]	Botswana	Q963	[39]	Zimbabwé	Q954	P47
['Frontchè', 'térès', 'sidafriken', '-', 'yan', 'ka', 'atenn', '5', '244', 'km', '(', 'Botswana', ':', '1', '969', 'km', ';', 'Lesotho', ':', '1', '106', 'km', ';', 'Nanmibi', ':', '1', '005', 'km', ';', 'Mozanbik', ':', '496', 'km', ';', 'Swazilann', ':', '438', 'km', ';', 'Zimbabwé', ':', '230', 'km', ')', '.']	[29]	Mozanbik	Q1029	[34]	Swazilann	Q1050	P47
['Frontchè', 'térès', 'sidafriken', '-', 'yan', 'ka', 'atenn', '5', '244', 'km', '(', 'Botswana', ':', '1', '969', 'km', ';', 'Lesotho', ':', '1', '106', 'km', ';', 'Nanmibi', ':', '1', '005', 'km', ';', 'Mozanbik', ':', '496', 'km', ';', 'Swazilann', ':', '438', 'km', ';', 'Zimbabwé', ':', '230', 'km', ')', '.']	[29]	Mozanbik	Q1029	[39]	Zimbabwé	Q954	P47
"['Nikola', 'Tesla', '(', 'an', 'sèrb', 'sirilik', ':', 'Никола', 'Тесла', ')', ',', 'né', '10', 'jwiyé', '1856', 'atè', 'Smiljan', 'annan', 'Anpir', '-', 'a', ""d'Otrich"", '(', 'atchwèl', 'Croatie', ')', 'é', 'mouri', '7', 'janvyé', '1943', 'kot', 'New', 'York', ',', 'sa', 'roun', 'envantò', 'ké', 'enjényò', 'natiralizé', 'amériken', '(', 'an', '1891', ')', ""d'orijin"", 'sèrb', '.']"	[7, 8]	Никола Тесла	Q9036	[16]	Smiljan	Q367211	P19
['Réjyon', 'métropolitenn', 'di', 'São', 'Paulo', 'sa', 'roun', 'dé', 'pli', 'péplé', 'di', 'kontinan', 'amériken', ',', 'ké', 'sa', 'di', 'Mexico', 'é', 'New', 'York', ',', 'é', 'senkyenm', 'o', 'monn', '.']	[3, 4]	São Paulo	Q174	[17]	Mexico	Q1489	P190
['Réjyon', 'métropolitenn', 'di', 'São', 'Paulo', 'sa', 'roun', 'dé', 'pli', 'péplé', 'di', 'kontinan', 'amériken', ',', 'ké', 'sa', 'di', 'Mexico', 'é', 'New', 'York', ',', 'é', 'senkyenm', 'o', 'monn', '.']	[17]	Mexico	Q1489	[19, 20]	New York	Q60	P190
['Jean', '-', 'Baptiste', 'Poquelin', ',', 'nonmen', 'Molière', ',', 'sa', 'roun', 'komédjen', 'é', 'dranmatirj', 'fransé', ',', 'batizé', '15', 'janvyé', '1622', 'atè', 'Pari', ',', 'koté', 'li', 'té', 'mouri', '17', 'févriyé', '1673', '.']	[6]	Molière	Q687	[20]	Pari	Q90	P19
['Isou', 'di', 'roun', 'fanmi', 'di', 'marchan', 'parizyen', ',', 'i', 'ka', 'asosyé', 'so', 'kò', 'à', '21', 'lan', 'ké', 'roun', 'dizenn', 'kanmarad', ',', 'don', 'komédjenn', '-', 'an', 'Madeleine', 'Béjart', ',', 'pou', 'fòrmé', 'troup', '-', 'a', 'di', 'Illustre', 'Théâtre', 'ki', ',', 'malgré', 'kolaborasyon', '-', 'an', 'di', 'dranmatirj', 'di', 'rénom', ',', 'pa', 'ka', 'parvini', 'à', 'enpozé', 'so', 'kò', 'atè', 'Pari', '.']	[25, 26]	Madeleine Béjart	Q266019	[55]	Pari	Q90	P19
"['Jakarta', '[', ""dʒa'karta"", ']', '(', 'an', 'endonézyen', ',', 'Djakarta', 'jouk', 'réfòrm', 'òrtografik', 'di', '1972', ';', 'an', 'fransé', ',', 'Dé', 'fòrm', '-', 'yan', 'ka', 'kontré', 'yé', 'kò', 'òkò', ')', 'sa', 'kapital', '-', 'a', 'di', 'Endonézi', '.']"	[8]	Djakarta	Q3630	[33]	Endonézi	Q252	P17
['Kapital', '-', 'a', 'di', 'Chili', 'sa', 'Santiago', '.']	[4]	Chili	Q298	[6]	Santiago	Q2887	P36
['Bangladesh', '-', 'a', '(', 'prounonsé', 'an', 'fransé', ':', '/bɑ̃.ɡla.dɛʃ/', ';', 'bengali', ':', 'বাংলাদেশ', '/ˈbaŋlad̪eʃ/', ',', 'litéralman', '«', 'péyi', '-', 'a', 'di', 'Bengal', '»', ')', ',', 'an', 'fòrm', 'lonng', 'Répiblik', 'popilèr', 'di', 'Bangladesh', ',', 'an', 'bengali', 'গণপ্রজাতন্ত্রী', 'বাংলাদেশ', ',', 'Gônoprojatontri', 'Bangladesh', ',', 'sa', 'roun', 'péyi', 'di', 'anba', '-', 'kontinan', 'endjen', '.']	[12]	বাংলাদেশ	Q902	[0]	Bangladesh	Q902	P17
['Bangladesh', '-', 'a', '(', 'prounonsé', 'an', 'fransé', ':', '/bɑ̃.ɡla.dɛʃ/', ';', 'bengali', ':', 'বাংলাদেশ', '/ˈbaŋlad̪eʃ/', ',', 'litéralman', '«', 'péyi', '-', 'a', 'di', 'Bengal', '»', ')', ',', 'an', 'fòrm', 'lonng', 'Répiblik', 'popilèr', 'di', 'Bangladesh', ',', 'an', 'bengali', 'গণপ্রজাতন্ত্রী', 'বাংলাদেশ', ',', 'Gônoprojatontri', 'Bangladesh', ',', 'sa', 'roun', 'péyi', 'di', 'anba', '-', 'kontinan', 'endjen', '.']	[12]	বাংলাদেশ	Q902	[0]	Bangladesh	Q902	P17
['Thiudisk', 'divini', 'Diutisca', 'an', 'vyé', 'rot', 'anlman', 'pou', 'abouti', 'à', 'Deutsch', 'an', 'anlman', 'modèrn', 'oben', 'Tysk', 'annan', 'lanng', 'èskandinav', '-', 'ya', '(', 'koté', 'Tyskland', ')', '.']	[10]	Deutsch	Q3621	[23]	Tyskland	Q183	P17
['Li', 'ka', 'sitchwé', 'so', 'kò', 'annan', 'minisipalité', '-', 'a', 'di', 'Stewart', '(', 'en', ')', ',', 'konté', 'di', 'Fayette', 'an', 'Pennsylvani', ',', 'asou', 'larout', '-', 'a', '381', ',', 'ant', 'vilaj', '-', 'ya', 'di', 'Mill', 'Run', 'é', 'Ohiopyle', '(', 'en', ')', ',', 'à', '80', 'kilomèt', 'di', 'Pittsburgh', ',', 'o', 'Étazini', '.']	[19]	Pennsylvani	Q1400	[47]	Étazini	Q30	P150
['Sitchwé', 'an', 'Afrik', 'di', 'Lès', ',', 'o', 'tchò', 'di', 'roun', 'zonn', 'ki', 'danséman', 'péplé', ',', 'li', 'sa', 'bòrdé', 'pa', 'Kenya', 'o', 'nò', '-', 'lès', ',', 'Ouganda', 'o', 'nò', 'é', 'o', 'nò', '-', 'lwès', 'ké', 'Tanzani', 'o', 'sid', ',', 'sid', '-', 'lwès', 'é', 'sidès', '.']	[19]	Kenya	Q114	[25]	Ouganda	Q1036	P47
['Sitchwé', 'an', 'Afrik', 'di', 'Lès', ',', 'o', 'tchò', 'di', 'roun', 'zonn', 'ki', 'danséman', 'péplé', ',', 'li', 'sa', 'bòrdé', 'pa', 'Kenya', 'o', 'nò', '-', 'lès', ',', 'Ouganda', 'o', 'nò', 'é', 'o', 'nò', '-', 'lwès', 'ké', 'Tanzani', 'o', 'sid', ',', 'sid', '-', 'lwès', 'é', 'sidès', '.']	[19]	Kenya	Q114	[34]	Tanzani	Q924	P47
['Sitchwé', 'an', 'Afrik', 'di', 'Lès', ',', 'o', 'tchò', 'di', 'roun', 'zonn', 'ki', 'danséman', 'péplé', ',', 'li', 'sa', 'bòrdé', 'pa', 'Kenya', 'o', 'nò', '-', 'lès', ',', 'Ouganda', 'o', 'nò', 'é', 'o', 'nò', '-', 'lwès', 'ké', 'Tanzani', 'o', 'sid', ',', 'sid', '-', 'lwès', 'é', 'sidès', '.']	[25]	Ouganda	Q1036	[34]	Tanzani	Q924	P47
['Népal', ',', 'an', 'form', 'long', 'Répiblik', 'démokratik', 'fédéral', 'di', 'Népal', ',', 'an', 'népali', 'Nepāl', ',', 'नेपाल', 'é', 'Sanghiya', 'Loktantrik', 'Ganatantratmak', 'Nepāl', ',', 'संघीय', 'लोकतान्त्रिक', 'गणतन्त्रात्मक', 'नेपाल', ',', 'sa', 'roun', 'péyi', 'anklavé', 'di', 'Himalaya', ',', 'bordé', 'o', 'nò', 'pa', 'Lachin', '(', 'réjyon', 'otonom', 'di', 'Tibet', ')', ',', 'o', 'sid', ',', 'à', 'lwès', 'é', 'à', 'lès', 'pa', 'Lend', '.']	[32]	Himalaya	Q5451	[38]	Lachin	Q148	P17
['Giuseppe', 'Fortunino', 'Francesco', 'Verdi', ',', 'né', 'Joseph', 'Fortunin', 'François', 'Verdi', '10', 'òktòb', '1813', 'o', 'Roncole', 'é', 'mouri', '27', 'janvyé', '1901', 'atè', 'Milan', ',', 'sa', 'roun', 'konpozitò', 'romantik', 'italyen', '.']	[3]	Verdi	Q7317	[14]	Roncole	Q1810148	P19
"['Iran', '-', 'an', '(', 'an', 'pèrsan', ':', 'ايران', ',', 'Irân', ')', ',', 'égalman', 'aplé', 'Pèrs', ',', 'an', 'fòrm', 'lonng', 'Répiblik', 'islamik', ""d'Iran"", '(', 'an', 'pèrsan', ':', 'جمهوری', 'اسلامی', 'ايراﻥ', ',', 'Jomhuriye', 'Eslâmiye', 'Irân', ')', ',', 'sa', 'roun', 'péyi', 'di', 'Azi', 'di', 'Lwès', '.']"	[9]	Irân	Q794	[26, 27]	جمهوری اسلامی	Q16613982	P17
['Senjòrj', 'sa', 'roun', 'koumin', 'di', 'Lagwiyann', ',', 'an', 'Lanmérik', 'di', 'Sid', ',', 'ki', 'sitchwé', 'à', '189', 'km', 'pa', 'larout', 'o', 'sid', '-', 'lès', 'di', 'Kayenn', '.']	[5]	Lagwiyann	Q3769	[24]	Kayenn	Q44401	P131
['Léon', 'Tolstoï', ',', 'non', 'fransizé', 'di', 'Lev', 'Nikolaïevitch', 'Tolstoï', '(', 'an', 'ris', ':', 'Лев', 'Никола́евич', 'Толсто́й', ',', '[', 'lʲɛf', 'nʲɪkɐˈlaɪvʲɪtɕ', 'tɐlˈstoj', ']', ')', ',', 'né', 'lou', '28', 'out', '1828(9', 'sèptanm', '1828', 'andan', 'kalandriyé', 'grégoryen', ')', 'à', 'Iasnaïa', 'Poliana', 'é', 'mò', 'lou', '7', 'novanm', '1910', '(', '20', 'novanm', '1910', 'andan', 'kalandriyé', 'grégoryen', ')', 'à', 'Astapovo', ',', 'an', 'Risi', ',', 'sa', 'roun', 'sélèb', 'markè', '-', 'palò', '.']	[1]	Tolstoï	Q7243	[36, 37]	Iasnaïa Poliana	Q749556	P19
['Montangn', 'Rochéz', '-', 'a', ',', 'oben', 'senpman', 'Rochéz', '-', 'ya', ',', 'an', 'anglé', 'Rocky', 'Mountains', 'oben', 'Rockies', ',', 'sa', 'roun', 'grann', 'chenn', 'di', 'montangn', 'annan', 'Lwès', 'di', 'Amérik', 'di', 'Nò', ',', 'asou', 'téritwar', '-', 'a', 'dé', 'Étazini', 'é', 'di', 'Kanada', '.']	[13, 14]	Rocky Mountains	Q5463	[36]	Étazini	Q30	P17
['Montangn', 'Rochéz', '-', 'a', ',', 'oben', 'senpman', 'Rochéz', '-', 'ya', ',', 'an', 'anglé', 'Rocky', 'Mountains', 'oben', 'Rockies', ',', 'sa', 'roun', 'grann', 'chenn', 'di', 'montangn', 'annan', 'Lwès', 'di', 'Amérik', 'di', 'Nò', ',', 'asou', 'téritwar', '-', 'a', 'dé', 'Étazini', 'é', 'di', 'Kanada', '.']	[13, 14]	Rocky Mountains	Q5463	[39]	Kanada	Q16	P17
['Montangn', 'Rochéz', '-', 'a', ',', 'oben', 'senpman', 'Rochéz', '-', 'ya', ',', 'an', 'anglé', 'Rocky', 'Mountains', 'oben', 'Rockies', ',', 'sa', 'roun', 'grann', 'chenn', 'di', 'montangn', 'annan', 'Lwès', 'di', 'Amérik', 'di', 'Nò', ',', 'asou', 'téritwar', '-', 'a', 'dé', 'Étazini', 'é', 'di', 'Kanada', '.']	[16]	Rockies	Q5463	[36]	Étazini	Q30	P17
['Montangn', 'Rochéz', '-', 'a', ',', 'oben', 'senpman', 'Rochéz', '-', 'ya', ',', 'an', 'anglé', 'Rocky', 'Mountains', 'oben', 'Rockies', ',', 'sa', 'roun', 'grann', 'chenn', 'di', 'montangn', 'annan', 'Lwès', 'di', 'Amérik', 'di', 'Nò', ',', 'asou', 'téritwar', '-', 'a', 'dé', 'Étazini', 'é', 'di', 'Kanada', '.']	[16]	Rockies	Q5463	[39]	Kanada	Q16	P17
"['Thomas', ""d'Aquin"", '(', 'né', 'an', '1224/1225', 'of', 'chato', 'de', 'Roccasecca', 'prè', ""d'Aquino"", ',', 'an', 'Itali', 'di', 'Sid', ',', 'mouri', '7', 'mars', '1274', 'atè', 'abbaye', 'di', 'Fossanova', 'prè', 'di', 'Priverno', 'annan', 'Latium', '-', 'an', ')', ',', 'sa', 'roun', 'rélijyé', 'di', 'lòrd', 'dominiken', '-', 'an', ',', 'sélèb', 'pou', 'so', 'òv', 'téyolojik', 'é', 'filozofik', '.']"	[14]	Itali	Q38	[30]	Latium	Q1282	P131
"['An', 'majiskil', '(', 'pronmyé', 'mo', 'di', 'roun', 'fraz', ',', 'non', 'pròp', ',', 'ladjègtif', 'dérivé', 'di', 'roun', 'non', 'pròp', ')', 'Dé', 'lèt', '-', 'ya', 'ka', 'ékri', 'yé', 'kò', 'an', 'prensip', 'an', 'kapital', ':', '""', 'het', 'IJsselmeer', '""', ',', 'di', 'Hollandse', 'an', 'di', 'Gelderse', 'IJssel', '(', ""l'Yssel"", 'olandé', 'ké', 'Yssel', 'di', 'Gueldre', ')', ',', 'IJsland(Lislann', ')', ',', 'di', 'IJszee', '(', 'Loséyan', 'glasyal', ':', 'argtik', 'oben', 'antargtik', ')', ',', 'ijs', '(', 'laglas', ')', ',', 'een', 'ijsberg(roun', 'iceberg', ')', ',', 'mé', 'an', 'koumansman', 'di', 'roun', 'fraz', ':', 'IJset', 'IJsbergen', '(', 'dé', 'iceberg', ')', ',', 'etc', '.']"	[34]	IJsselmeer	Q4121	[41, 42]	Gelderse IJssel	Q217818	P138
"['An', 'majiskil', '(', 'pronmyé', 'mo', 'di', 'roun', 'fraz', ',', 'non', 'pròp', ',', 'ladjègtif', 'dérivé', 'di', 'roun', 'non', 'pròp', ')', 'Dé', 'lèt', '-', 'ya', 'ka', 'ékri', 'yé', 'kò', 'an', 'prensip', 'an', 'kapital', ':', '""', 'het', 'IJsselmeer', '""', ',', 'di', 'Hollandse', 'an', 'di', 'Gelderse', 'IJssel', '(', ""l'Yssel"", 'olandé', 'ké', 'Yssel', 'di', 'Gueldre', ')', ',', 'IJsland(Lislann', ')', ',', 'di', 'IJszee', '(', 'Loséyan', 'glasyal', ':', 'argtik', 'oben', 'antargtik', ')', ',', 'ijs', '(', 'laglas', ')', ',', 'een', 'ijsberg(roun', 'iceberg', ')', ',', 'mé', 'an', 'koumansman', 'di', 'roun', 'fraz', ':', 'IJset', 'IJsbergen', '(', 'dé', 'iceberg', ')', ',', 'etc', '.']"	[34]	IJsselmeer	Q4121	[47]	Yssel	Q217818	P138
['Oun', 'enfèksyon', 'sèkswèlman', 'transmisib', '(', 'IST', ')', 'oben', 'ITS', ',', 'o', 'Kanada', ',', 'sa', 'roun', 'enfèksyon', 'ki', 'ka', 'transmèt', 'ant', 'partnèr', 'o', 'kour', 'dé', 'diférant', 'fòrm', 'di', 'rapò', 'sèkswèl', '.']	[8]	ITS	Q30282932	[11]	Kanada	Q16	P17
['Patizan', 'Kuomintang', '-', 'yan', 'ka', 'roupliyé', 'yékò', 'annan', 'zilé', 'di', 'Taywann', ',', 'ké', 'tchèk', 'zilé', 'di', 'Fujian', ',', 'koté', 'ka', 'mentni', 'sokò', 'roun', 'gouvèlman', 'ki', 'toujou', 'ka', 'rouvandiké', 'lapélasyon', '-', 'an', 'di', 'répibliik', 'di', 'Lachin', '.']	[16]	Fujian	Q41705	[34]	Lachin	Q148	P150
['Fiodor', 'Mikhaïlovitch', 'Dostoïevski', '(', 'an', 'ris', ':', 'Фёдор', 'Михайлович', 'Достоевский', ',', '[', 'ˈfʲɵdər', 'mʲɪˈxajləvʲɪtɕ', 'dəstɐˈjɛfskʲɪj', ']', ')', 'sa', 'roun', 'markè', '-', 'palò', 'ris', ',', 'né', 'à', 'Moscou', 'lou', '30', 'òktòb', '1821', '(', '11', 'novanm', '1821', 'andan', 'kalandriyé', 'grégoryen', ')', 'é', 'mò', 'à', 'Saint', '-', 'Pétersbourg', 'lou', '28', 'janvyé', '1881', '(', '9', 'févriyé', '1881', 'andan', 'kalandriyé', 'grégoryen', ')', '.']	[7, 8, 9]	Фёдор Михайлович Достоевский	Q991	[26]	Moscou	Q649	P19
['Sa', 'lizòlman', 'volontèr', 'di', '2', 'syèk', 'ké', 'douré', 'jouk', 'ki', 'Létazini', '-', 'ya', ',', 'ké', 'koumodò', 'Matthew', 'Perry', ',', 'ka', 'fòrsé', 'Japon', '-', 'an', 'louvri', 'sokò', 'bay', 'Lògsidan', 'pa', 'politik', '-', 'a', 'di', 'kannonnyèr', '-', 'a', 'an', 'signan', 'konvansyon', '-', 'an', 'di', 'Kannagawa', 'an', '1854', 'apré', 'pyonnaj', '-', 'a', 'di', 'dégra', 'japonnen', '.']	[10]	Létazini	Q30	[16, 17]	Matthew Perry	Q171758	P27
"['""', ""'"", 'Benjamin', 'Franklin', '""', '""', ',', 'né', '17', 'janvyé', '1706', 'atè', 'Boston', 'é', 'mouri', '17', 'avril', '1790', 'atè', 'Philadelphie', ',', 'sa', 'roun', 'enprimò', ',', 'éditò', ',', 'markè', '-', 'palò', ',', 'natiralis', ',', 'envantò', 'ké', 'wonm', 'politik', 'amériken', '.']"	[2, 3]	Benjamin Franklin	Q34969	[12]	Boston	Q100	P19
['Jules', 'César', '(', 'laten', ':', 'Caius', 'Iulius', 'Caesar', 'IV', 'à', 'so', 'nésans', ',', 'Imperator', 'Iulius', 'Caesar', 'Divus', 'aprè', 'so', 'lanmò', ')', 'sa', 'roun', 'jénéral', ',', 'wonm', 'politik', 'é', 'markè', '-', 'palò', 'romen', ',', 'né', 'atè', 'Rome', '12', 'oben', '13', 'jwiyé', '100', 'anv', '.']	[5, 6, 7]	Caius Iulius Caesar	Q1048	[35]	Rome	Q220	P19
['Jules', 'César', '(', 'laten', ':', 'Caius', 'Iulius', 'Caesar', 'IV', 'à', 'so', 'nésans', ',', 'Imperator', 'Iulius', 'Caesar', 'Divus', 'aprè', 'so', 'lanmò', ')', 'sa', 'roun', 'jénéral', ',', 'wonm', 'politik', 'é', 'markè', '-', 'palò', 'romen', ',', 'né', 'atè', 'Rome', '12', 'oben', '13', 'jwiyé', '100', 'anv', '.']	[6, 7]	Iulius Caesar	Q1048	[35]	Rome	Q220	P19
['Veliko', 'Tarnovo', '(', 'an', 'bulgarien', ':', 'Велико', 'Търново', ')', 'sa', 'kapital', '-', 'a', 'di', 'Bilgari', 'dipi', '1185', '-', '1393', '.']	[6, 7]	Велико Търново	Q173474	[14]	Bilgari	Q219	P17
['Saba', 'sa', 'roun', 'zilé', 'néyèrlandé', 'ki', 'ka', 'sitchwé', 'so', 'kò', 'annan', 'nò', 'di', 'pitit', 'Lézanti', '-', 'ya', ',', 'Karayb', ',', 'à', 'lès', 'di', 'Puerto', 'Rico', '.']	[18]	Karayb	Q664609	[23, 24]	Puerto Rico	Q1183	P706
"['Gran', 'Lak', ""d'Amérik"", 'di', 'Nò', 'ka', 'fòrmé', 'oun', 'group', 'di', 'senk', 'vas', 'lak', 'sitchwé', 'asou', 'oben', 'prè', 'di', 'frontchèr', 'ant', 'Kanada', 'ké', 'Étazini', '-', 'ya', 'an', 'Amérik', 'di', 'Nò', '.']"	[22]	Étazini	Q30	[26]	Amérik	Q828	P138
['Kapital', '-', 'a', 'di', 'Gwiyannan', ',', 'Georgetown', ',', 'sa', 'sitchwé', 'asou', 'lakot', 'atlantik', '-', 'a', 'é', 'ka', 'konté', 'anviron', '245', '000', 'zabitan', '.']	[4]	Gwiyannan	Q734	[6]	Georgetown	Q10717	P36
['Niels', 'Henrik', 'David', 'Bohr', '(', '7', 'òktòb', '1885', 'atè', 'Copenhague', ',', 'Dannmark', '-', '18', 'novanm', '1962', 'atè', 'Copenhague', ')', 'sa', 'roun', 'fizisyen', 'danwa', '.']	[9]	Copenhague	Q1748	[11]	Dannmark	Q35	P36
['Niels', 'Henrik', 'David', 'Bohr', '(', '7', 'òktòb', '1885', 'atè', 'Copenhague', ',', 'Dannmark', '-', '18', 'novanm', '1962', 'atè', 'Copenhague', ')', 'sa', 'roun', 'fizisyen', 'danwa', '.']	[11]	Dannmark	Q35	[9]	Copenhague	Q1748	P36
['Domínikos', 'Theotokópoulos', ',', 'nonmen', 'El', 'Greco', ',', 'sa', 'roun', 'pent', ',', 'skiltò', 'ké', 'architèk', ',', 'né', 'an', '1541', 'atè', 'Candie', ',', 'an', 'Crèt', ',', 'alò', 'oun', 'posésyon', 'di', 'Répiblik', 'di', 'Véniz', ',', 'é', 'mouri', '7', 'avril', '1614', ',', 'atè', 'Tolède', '.']	[4, 5]	El Greco	Q301	[19]	Candie	Q160544	P19
['J.-K.', ')', ',', 'nonmen', 'osi', 'sivilizasyon', 'harappéyenn', ',', 'sa', 'roun', 'sivilizasyon', 'di', 'Antikité', '-', 'a', 'don', 'lè', 'jéyografik', '-', 'a', 'ka', 'étann', 'prensipalman', 'so', 'kò', 'annan', 'valé', 'di', 'flèv', 'Indus', 'annan', 'anba', '-', 'kontinan', 'endjen(otour', 'di', 'Pakistan', 'modèrn', ')', '.']	[29]	Indus	Q7348	[36]	Pakistan	Q843	P17
"['Shen', 'Kuo', '(', 'chinwa', ':', '沈括', ';', 'pinyin', ':', 'Shěn', 'Kuò', ',', 'Wade', '-', 'Giles', 'Shen', ""K'uo"", ',', 'EFEO', 'Chen', ""K'ouo"", ')', ',', 'Shen', 'Guo', ',', 'Shen', 'Kua', 'oben', 'òkò', 'Shen', 'Gua', ',', 'né', 'an', '1031', 'atè', 'Hangzhou', 'é', 'mouri', 'an', '1095', 'à', 'Zhenjiang', ',', 'sa', 'roun', 'syantifik', 'polimat', 'chinwa', ',', 'fonksyonèr', 'gouvèlmantal', 'anba', 'dinasti', 'Song', '-', 'an', '(', '960', '-', '1279', ')', '.']"	[9, 10]	Shěn Kuò	Q270085	[37]	Hangzhou	Q4970	P19
"['Arméni', ',', 'an', 'form', 'long', 'Répiblik', ""d'Arméni"", ',', 'an', 'arményen', 'Hayastan', ',', 'Հայաստան', 'é', 'Hayastani', 'Hanrapetut’yun', ',', 'Հայաստանի', 'Հանրապետություն', ',', 'sa', 'roun', 'péyi', 'sitchwé', 'annan', 'réjyon', 'di', 'Piti', 'Kokaz', 'di', 'Érazi', '.']"	[10]	Hayastan	Q399	[12]	Հայաստան	Q399	P17
"['Arméni', ',', 'an', 'form', 'long', 'Répiblik', ""d'Arméni"", ',', 'an', 'arményen', 'Hayastan', ',', 'Հայաստան', 'é', 'Hayastani', 'Hanrapetut’yun', ',', 'Հայաստանի', 'Հանրապետություն', ',', 'sa', 'roun', 'péyi', 'sitchwé', 'annan', 'réjyon', 'di', 'Piti', 'Kokaz', 'di', 'Érazi', '.']"	[10]	Hayastan	Q399	[17, 18]	Հայաստանի Հանրապետություն	Q399	P17
"['Arméni', ',', 'an', 'form', 'long', 'Répiblik', ""d'Arméni"", ',', 'an', 'arményen', 'Hayastan', ',', 'Հայաստան', 'é', 'Hayastani', 'Hanrapetut’yun', ',', 'Հայաստանի', 'Հանրապետություն', ',', 'sa', 'roun', 'péyi', 'sitchwé', 'annan', 'réjyon', 'di', 'Piti', 'Kokaz', 'di', 'Érazi', '.']"	[12]	Հայաստան	Q399	[17, 18]	Հայաստանի Հանրապետություն	Q399	P17
"['Né', 'anba', 'non', '-', 'an', ""d'Oscar"", '-', 'Claude', 'Monet', ',', 'o', 'no', '45', 'lari', 'Laffitte', 'atè', 'Paris', ',', 'li', 'grandi', 'o', 'Havre', 'é', 'sa', 'partikilyèrman', 'asidou', 'o', 'désen', '.']"	[7, 8]	Claude Monet	Q296	[16]	Paris	Q90	P19
['Li', 'té', 'an', 'menm', 'tan', 'protéjé', '-', 'a', ',', 'kouzen', '-', 'an', ',', 'disip', '-', 'a', 'ké', 'jand', '-', 'a', 'di', 'Mahomet', 'an', 'épouzan', 'so', 'tifi', 'Fâtima', ',', 'né', 'di', 'so', 'pronmyé', 'épouz', 'Khadija', 'an', '622', '.']	[21]	Mahomet	Q9458	[26]	Fâtima	Q180123	P40
['Gwatémala', ',', 'an', 'form', 'long', 'Répiblik', 'di', 'Gwatémala', ',', 'an', 'espagnol', '(', 'lanng', 'ofisyèl', ')', 'República', 'de', 'Guatemala', ',', 'sa', 'roun', 'péyi', 'di', 'Amérik', 'santral', '.']	[0]	Gwatémala	Q774	[15, 16, 17]	República de Guatemala	Q774	P17
['Li', 'gen', 'dé', 'frontchèr', 'ké', 'Lagrès', '-', 'a', ',', 'Bilgari', '-', 'a', ',', 'Jéyòrji', '-', 'a', ',', 'Arméni', '-', 'a', ',', 'Azerbaïdjan', '-', 'an', '(', 'Nakhitchevan', ')', ',', 'Iran', '-', 'an', ',', 'Irak', '-', 'a(Gouvèlman', 'réjyonal', 'di', 'Kurdistan', ')', 'ké', 'Siri', '-', 'a.', 'A', 'roun', 'répiblik', 'ké', 'réjim', 'prézidansyèl', 'don', 'lanng', 'ofisyèl', '-', 'a', 'sa', 'tirk', '-', 'a.', 'So', 'kapital', 'ofisyèl', 'sa', 'Ankara', 'dipi', '13', 'òktòb', '1923', '.']	[17]	Arméni	Q399	[28]	Iran	Q794	P47
['Mississippi', '-', 'a', '(', 'Mississippi', 'River', 'an', 'anglé', ')', 'sa', 'roun', 'flèv', 'an', 'Amérik', 'di', 'Nò', 'ki', 'ka', 'travèrsé', 'parti', 'santral', '-', 'a', 'dé', 'Étazini', '.']	[13]	Amérik	Q828	[24]	Étazini	Q30	P138
