Text,Wiki_ID,Wikidata_ID,Source
Staaten,None,Q30,OpenTapioca
Filipin,8358,Q928,Wikipedia
Philippines,None,Q928,OpenTapioca
Palawan,None,Q13869,OpenTapioca
Busuanga,None,Q111393,OpenTapioca
Coron,None,Q111414,OpenTapioca
Culion,None,Q111427,OpenTapioca
Kalayaan. Palawan,None,Q111495,OpenTapioca
Tagbanwa,8357,Q838452,Wikipedia
Cuyo,None,Q111438,OpenTapioca
Luzon,None,Q125384,OpenTapioca
Ilo,None,Q1944257,OpenTapioca
Puerto Princesa City,None,Q111739,OpenTapioca
Aborlan,None,Q111338,OpenTapioca
Filipin,None,Q928,OpenTapioca
Republika ng Pilipinas,None,Q928,OpenTapioca
Narra,None,Q111535,OpenTapioca
Katala,None,Q846,OpenTapioca
Barangay,None,Q61878,OpenTapioca
Pilipinas,None,Q928,OpenTapioca
gol,None,Q23397,OpenTapioca
Spen,None,Q29,OpenTapioca
The Temple Institute (מכון המקדש,None,Q2909160,OpenTapioca
Bosnia na Hesegovina,8072,Q225,Wikipedia
Laos,8229,Q819,Wikipedia
Venesuwela,8266,Q717,Wikipedia
Ripablik bilong Saina,1925,Q865,Wikipedia
ישראל,None,Q801,OpenTapioca
Ajentina,8257,Q414,Wikipedia
Ekuwado,8260,Q736,Wikipedia
Afghanistan,8236,Q889,Wikipedia
Oman,8252,Q842,Wikipedia
Singapore,8230,Q334,Wikipedia
Panama,3587,Q804,Wikipedia
United Arab Emirates,8255,Q878,Wikipedia
Jordan,8247,Q810,Wikipedia
Bahrain,8243,Q398,Wikipedia
Peru,8263,Q419,Wikipedia
Qatar,8253,Q846,Wikipedia
Lebanon,8246,Q822,Wikipedia
Myanmar,8232,Q836,Wikipedia
Laksembog,9034,Q32,Wikipedia
Sen,None,Q1041,OpenTapioca
Bolivia,8258,Q750,Wikipedia
Gabon,1172,Q1000,Wikipedia
Ol Pedereted Stet bilong Maikronisia,8352,Q702,Wikipedia
Maldives,8239,Q826,Wikipedia
Syria,8245,Q858,Wikipedia
historia,None,Q762966,OpenTapioca
Edward O. Wilson,None,Q211029,OpenTapioca
ivolusan,8648,Q1063,Wikipedia
Larry Orsak,8658,Q65451254,Wikipedia
dikteta,8841,Q97271329,Wikipedia
netirel seleksan,8835,Q97271343,Wikipedia
bigpela bang,8836,Q97271324,Wikipedia
USA,None,Q30,OpenTapioca
Environmen,8649,Q1572519,Wikipedia
mamel,8657,Q7377,Wikipedia
molekel,8837,Q97271338,Wikipedia
Java,None,Q3757,OpenTapioca
Pascal,None,Q1290,OpenTapioca
bulmakau,6979,Q4767951,Wikipedia
Larry,None,Q4934,OpenTapioca
Philippe Cuénoud,8834,Q19598568,Wikipedia
muruk,9050,Q201231,Wikipedia
Montsoreau,None,Q656699,OpenTapioca
Indonisia,None,Q252,OpenTapioca
Bali,None,Q3125978,OpenTapioca
Britain,None,Q145,OpenTapioca
Sidni,8908,Q3130,Wikipedia
Brisbin,8980,Q34932,Wikipedia
Manilla,None,Q1461,OpenTapioca
Fossickers Way,None,Q1328340,OpenTapioca
Allan Cunningham,None,Q545888,OpenTapioca
Niu Saut Wels,None,Q3224,OpenTapioca
hip,None,Q374615,OpenTapioca
Barraba,None,Q808793,OpenTapioca
Foundation,None,Q191360,OpenTapioca
Hunter-New England Health,None,Q30252573,OpenTapioca
Hong Kong,9056,Q8646,Wikipedia
Niu Kaledonia,7329,Q33788,Wikipedia
DNA,8838,Q7430,Wikipedia
Hos,None,Q1349025,OpenTapioca
Rosalind Franklin,None,Q7474,OpenTapioca
Francis Crick,None,Q123280,OpenTapioca
James Watson,None,Q83333,OpenTapioca
Nobel,None,Q23810,OpenTapioca
Pensilvania,None,Q1400,OpenTapioca
egrikalsa,2090,Q11451,Wikipedia
virus,8876,Q808,Wikipedia
COVID-19 pandemic,8870,Q81068910,Wikipedia
SARS-CoV-2,8867,Q82069695,Wikipedia
giaman tiori,8896,Q159535,Wikipedia
Joe Biden,8892,Q6279,Wikipedia
Donald Trump,8887,Q22686,Wikipedia
Solomon Ailans Pijin,8917,Q36699,Wikipedia
Tores Stret Kriol,8915,Q36648,Wikipedia
Indastri,None,Q2726562,OpenTapioca
Industry,None,Q2726562,OpenTapioca
Tarja Halonen,8953,Q29213,Wikipedia
1943,6042,Q18623,Wikipedia
Melben,8979,Q3141,Wikipedia
Hobat,4321,Q40191,Wikipedia
Pet,8981,Q3183,Wikipedia
Adalet,8982,Q5112,Wikipedia
Kambra,3786,Q3114,Wikipedia
Dawin,8983,Q11568,Wikipedia
Kolorado,6451,Q1261,Wikipedia
Tok Swidan,8950,Q9027,Wikipedia
Makau,9057,Q14773,Wikipedia
